 
file: ,ProgramData/59/1040.txt
ids: ,"['ProgramData/79/3811.txt', 'ProgramData/79/155.txt', 'ProgramData/79/5809.txt', 'ProgramData/79/712.txt', 'ProgramData/79/3825.txt', 'ProgramData/46/2831.txt', 'ProgramData/79/2320.txt', 'ProgramData/79/47.txt', 'ProgramData/15/2052.txt', 'ProgramData/79/794.txt']"
distances: ,"[0.2490803599357605, 0.2581966519355774, 0.26097261905670166, 0.26119571924209595, 0.2632022500038147, 0.26519012451171875, 0.26722848415374756, 0.2709846496582031, 0.27183109521865845, 0.27310723066329956]"
 
file: ,ProgramData/92/490.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/92/709.txt
ids: ,"['ProgramData/64/1982.txt', 'ProgramData/97/2745.txt', 'ProgramData/79/1373.txt', 'ProgramData/97/2000.txt', 'ProgramData/97/99.txt', 'ProgramData/97/661.txt', 'ProgramData/97/362.txt', 'ProgramData/97/3549.txt', 'ProgramData/60/1848.txt', 'ProgramData/97/2490.txt']"
distances: ,"[0.3489868640899658, 0.3846309781074524, 0.3921278715133667, 0.39631158113479614, 0.403575599193573, 0.40445512533187866, 0.4090867042541504, 0.4110259413719177, 0.41137218475341797, 0.41138356924057007]"
 
file: ,ProgramData/92/247.txt
ids: ,"['ProgramData/39/1240.txt', 'ProgramData/77/599.txt', 'ProgramData/2/874.txt', 'ProgramData/78/1737.txt', 'ProgramData/78/18.txt', 'ProgramData/103/768.txt', 'ProgramData/17/650.txt', 'ProgramData/78/1643.txt', 'ProgramData/17/727.txt', 'ProgramData/17/750.txt']"
distances: ,"[0.22090667486190796, 0.34008973836898804, 0.346752405166626, 0.38851553201675415, 0.4070945978164673, 0.4287108778953552, 0.4347692131996155, 0.44645828008651733, 0.4499943256378174, 0.46263623237609863]"
 
file: ,ProgramData/104/607.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/104/652.txt
ids: ,"['ProgramData/15/624.txt', 'ProgramData/46/3015.txt', 'ProgramData/46/1124.txt', 'ProgramData/46/773.txt', 'ProgramData/46/2413.txt', 'ProgramData/46/860.txt', 'ProgramData/46/2838.txt', 'ProgramData/46/1725.txt', 'ProgramData/46/1599.txt', 'ProgramData/46/1646.txt']"
distances: ,"[0.20342963933944702, 0.23584872484207153, 0.2361670732498169, 0.23894691467285156, 0.24010658264160156, 0.2431672215461731, 0.2438768744468689, 0.2491741180419922, 0.2522960305213928, 0.25441259145736694]"
 
file: ,ProgramData/102/11.txt
ids: ,"['ProgramData/59/208.txt', 'ProgramData/18/2003.txt', 'ProgramData/18/995.txt', 'ProgramData/31/1440.txt', 'ProgramData/64/1808.txt', 'ProgramData/46/1579.txt', 'ProgramData/48/1012.txt', 'ProgramData/48/224.txt', 'ProgramData/4/408.txt', 'ProgramData/15/1429.txt']"
distances: ,"[-1.1920928955078125e-07, -1.1920928955078125e-07, -1.1920928955078125e-07, -1.1920928955078125e-07, -1.1920928955078125e-07, -1.1920928955078125e-07, -1.1920928955078125e-07, -1.1920928955078125e-07, -1.1920928955078125e-07, -1.1920928955078125e-07]"
 
file: ,ProgramData/69/1144.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/69/1009.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/69/642.txt
ids: ,"['ProgramData/59/1682.txt', 'ProgramData/92/807.txt', 'ProgramData/80/1004.txt', 'ProgramData/19/3074.txt', 'ProgramData/64/3195.txt', 'ProgramData/64/1944.txt', 'ProgramData/41/982.txt', 'ProgramData/71/1197.txt', 'ProgramData/2/842.txt', 'ProgramData/25/974.txt']"
distances: ,"[-3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07]"
 
file: ,ProgramData/51/1002.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/51/678.txt
ids: ,"['ProgramData/59/1682.txt', 'ProgramData/92/807.txt', 'ProgramData/80/1004.txt', 'ProgramData/19/3074.txt', 'ProgramData/64/3195.txt', 'ProgramData/64/1944.txt', 'ProgramData/41/982.txt', 'ProgramData/71/1197.txt', 'ProgramData/2/842.txt', 'ProgramData/25/974.txt']"
distances: ,"[-3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07, -3.5762786865234375e-07]"
 
file: ,ProgramData/33/2216.txt
ids: ,"['ProgramData/93/1748.txt', 'ProgramData/65/1098.txt', 'ProgramData/93/918.txt', 'ProgramData/65/183.txt', 'ProgramData/93/2067.txt', 'ProgramData/93/270.txt', 'ProgramData/93/2059.txt', 'ProgramData/65/767.txt', 'ProgramData/93/1708.txt', 'ProgramData/65/390.txt']"
distances: ,"[0.34048449993133545, 0.3428265452384949, 0.35748374462127686, 0.3586268424987793, 0.36201930046081543, 0.36762768030166626, 0.370699942111969, 0.371978759765625, 0.373187780380249, 0.3737872838973999]"
 
file: ,ProgramData/18/1295.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/18/1388.txt
ids: ,"['ProgramData/90/1918.txt', 'ProgramData/90/2586.txt', 'ProgramData/90/5.txt', 'ProgramData/90/1418.txt', 'ProgramData/90/222.txt', 'ProgramData/90/624.txt', 'ProgramData/90/874.txt', 'ProgramData/90/234.txt', 'ProgramData/90/1923.txt', 'ProgramData/90/1331.txt']"
distances: ,"[0.3614579439163208, 0.36151736974716187, 0.3684041500091553, 0.3706543445587158, 0.371459424495697, 0.3776516318321228, 0.3826601505279541, 0.38540250062942505, 0.3877063989639282, 0.3903346657752991]"
 
file: ,ProgramData/18/1449.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/18/1882.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/18/24.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/9/1087.txt
ids: ,"['ProgramData/89/1716.txt', 'ProgramData/13/1284.txt', 'ProgramData/89/781.txt', 'ProgramData/42/631.txt', 'ProgramData/89/1153.txt', 'ProgramData/89/1867.txt', 'ProgramData/89/1931.txt', 'ProgramData/53/108.txt', 'ProgramData/89/1123.txt', 'ProgramData/89/1122.txt']"
distances: ,"[0.3595584034919739, 0.3606230616569519, 0.36315202713012695, 0.3638160824775696, 0.3645169138908386, 0.37087762355804443, 0.3782501816749573, 0.3793068528175354, 0.38346582651138306, 0.383520245552063]"
 
file: ,ProgramData/9/813.txt
ids: ,"['ProgramData/2/1064.txt', 'ProgramData/9/1008.txt', 'ProgramData/2/935.txt', 'ProgramData/27/1653.txt', 'ProgramData/9/256.txt', 'ProgramData/2/884.txt', 'ProgramData/2/666.txt', 'ProgramData/31/17.txt', 'ProgramData/80/756.txt', 'ProgramData/2/1234.txt']"
distances: ,"[0.23642176389694214, 0.24216699600219727, 0.25115907192230225, 0.25998663902282715, 0.26569676399230957, 0.2686837911605835, 0.27365565299987793, 0.2897355556488037, 0.2945072054862976, 0.3078007102012634]"
 
file: ,ProgramData/7/855.txt
ids: ,"['ProgramData/7/854.txt', 'ProgramData/7/644.txt', 'ProgramData/7/103.txt', 'ProgramData/7/5.txt', 'ProgramData/7/426.txt', 'ProgramData/7/307.txt', 'ProgramData/7/88.txt', 'ProgramData/7/596.txt', 'ProgramData/7/719.txt', 'ProgramData/7/77.txt']"
distances: ,"[0.0009188055992126465, 0.11202186346054077, 0.11245870590209961, 0.11594277620315552, 0.11791402101516724, 0.12230443954467773, 0.1285114288330078, 0.12860924005508423, 0.13225680589675903, 0.13322508335113525]"
 
file: ,ProgramData/16/1319.txt
ids: ,"['ProgramData/47/2320.txt', 'ProgramData/16/1285.txt', 'ProgramData/56/861.txt', 'ProgramData/56/1833.txt', 'ProgramData/56/721.txt', 'ProgramData/16/1161.txt', 'ProgramData/16/1270.txt', 'ProgramData/56/908.txt', 'ProgramData/16/343.txt', 'ProgramData/56/2197.txt']"
distances: ,"[0.33681678771972656, 0.3673664331436157, 0.3742101788520813, 0.37937742471694946, 0.3816583752632141, 0.388019859790802, 0.38925570249557495, 0.3948274254798889, 0.4165399670600891, 0.4243816137313843]"
 
file: ,ProgramData/16/926.txt
ids: ,"['ProgramData/47/2320.txt', 'ProgramData/47/1887.txt', 'ProgramData/62/2418.txt', 'ProgramData/56/1220.txt', 'ProgramData/62/128.txt', 'ProgramData/62/2114.txt', 'ProgramData/23/596.txt', 'ProgramData/62/2074.txt', 'ProgramData/62/2436.txt', 'ProgramData/62/1909.txt']"
distances: ,"[0.24840646982192993, 0.3230534791946411, 0.3334205150604248, 0.3394147753715515, 0.3480309844017029, 0.3635992407798767, 0.3718605637550354, 0.3762921094894409, 0.3789110779762268, 0.3791438937187195]"
 
file: ,ProgramData/42/1790.txt
ids: ,"['ProgramData/42/1799.txt', 'ProgramData/13/438.txt', 'ProgramData/42/870.txt', 'ProgramData/42/1466.txt', 'ProgramData/42/913.txt', 'ProgramData/42/1947.txt', 'ProgramData/42/1378.txt', 'ProgramData/42/1818.txt', 'ProgramData/42/1403.txt', 'ProgramData/42/1042.txt']"
distances: ,"[0.1471095085144043, 0.15072500705718994, 0.1525280475616455, 0.15812283754348755, 0.16074246168136597, 0.1611918807029724, 0.1627543568611145, 0.1632533073425293, 0.1642075777053833, 0.165205717086792]"
 
file: ,ProgramData/45/2414.txt
ids: ,"['ProgramData/77/1326.txt', 'ProgramData/77/444.txt', 'ProgramData/77/1340.txt', 'ProgramData/45/2932.txt', 'ProgramData/77/735.txt', 'ProgramData/45/860.txt', 'ProgramData/45/1414.txt', 'ProgramData/77/956.txt', 'ProgramData/77/1504.txt', 'ProgramData/45/909.txt']"
distances: ,"[0.25135481357574463, 0.2591713070869446, 0.2662133574485779, 0.2870047092437744, 0.2876741886138916, 0.29105979204177856, 0.30013275146484375, 0.30166107416152954, 0.3060001730918884, 0.3094671368598938]"
 
file: ,ProgramData/73/962.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/28/241.txt
ids: ,"['ProgramData/28/187.txt', 'ProgramData/28/1848.txt', 'ProgramData/28/178.txt', 'ProgramData/28/98.txt', 'ProgramData/28/136.txt', 'ProgramData/28/1340.txt', 'ProgramData/28/1818.txt', 'ProgramData/28/234.txt', 'ProgramData/28/645.txt', 'ProgramData/26/548.txt']"
distances: ,"[0.23702722787857056, 0.27830982208251953, 0.28190797567367554, 0.3009791374206543, 0.30124205350875854, 0.30168360471725464, 0.3048519492149353, 0.3137393593788147, 0.3170318007469177, 0.3179168701171875]"
 
file: ,ProgramData/17/1040.txt
ids: ,"['ProgramData/17/1137.txt', 'ProgramData/17/1256.txt', 'ProgramData/17/254.txt', 'ProgramData/17/247.txt', 'ProgramData/17/1003.txt', 'ProgramData/17/765.txt', 'ProgramData/17/807.txt', 'ProgramData/17/696.txt', 'ProgramData/17/62.txt', 'ProgramData/17/842.txt']"
distances: ,"[0.09947633743286133, 0.10055011510848999, 0.11470282077789307, 0.12543147802352905, 0.1276458501815796, 0.12942254543304443, 0.13133883476257324, 0.13204461336135864, 0.1349521279335022, 0.1362636685371399]"
 
file: ,ProgramData/8/1331.txt
ids: ,"['ProgramData/63/631.txt', 'ProgramData/63/1610.txt', 'ProgramData/63/1270.txt', 'ProgramData/63/1502.txt', 'ProgramData/63/1005.txt', 'ProgramData/63/1581.txt', 'ProgramData/63/1584.txt', 'ProgramData/63/628.txt', 'ProgramData/63/581.txt', 'ProgramData/63/1503.txt']"
distances: ,"[0.29230833053588867, 0.31090372800827026, 0.3111085295677185, 0.31504905223846436, 0.3190193176269531, 0.3200841546058655, 0.3208810091018677, 0.3260137438774109, 0.33039677143096924, 0.3306480646133423]"
 
file: ,ProgramData/8/76.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/8/1139.txt
ids: ,"['ProgramData/47/5718.txt', 'ProgramData/52/4983.txt', 'ProgramData/47/5297.txt', 'ProgramData/47/4800.txt', 'ProgramData/47/3658.txt', 'ProgramData/52/3351.txt', 'ProgramData/47/2881.txt', 'ProgramData/47/3625.txt', 'ProgramData/47/3627.txt', 'ProgramData/47/5272.txt']"
distances: ,"[0.41393035650253296, 0.41565120220184326, 0.41602855920791626, 0.41699886322021484, 0.41778433322906494, 0.4203764796257019, 0.4232028126716614, 0.42323988676071167, 0.42520028352737427, 0.4283946752548218]"
 
file: ,ProgramData/21/1929.txt
ids: ,"['ProgramData/42/43.txt', 'ProgramData/61/1532.txt', 'ProgramData/47/1736.txt', 'ProgramData/61/1533.txt', 'ProgramData/47/5297.txt', 'ProgramData/53/870.txt', 'ProgramData/47/1679.txt', 'ProgramData/47/4320.txt', 'ProgramData/47/2860.txt', 'ProgramData/42/1818.txt']"
distances: ,"[0.4216006398200989, 0.4249207377433777, 0.4250534176826477, 0.4275282621383667, 0.4329259395599365, 0.4346652030944824, 0.4359901547431946, 0.43925249576568604, 0.4427366256713867, 0.4428238272666931]"
 
file: ,ProgramData/21/1037.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/21/1159.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/81/1447.txt
ids: ,"['ProgramData/44/1409.txt', 'ProgramData/44/1087.txt', 'ProgramData/44/979.txt', 'ProgramData/44/984.txt', 'ProgramData/44/1299.txt', 'ProgramData/44/152.txt', 'ProgramData/44/1336.txt', 'ProgramData/44/950.txt', 'ProgramData/44/862.txt', 'ProgramData/44/166.txt']"
distances: ,"[0.2243141531944275, 0.22614139318466187, 0.2353000044822693, 0.24248868227005005, 0.24436265230178833, 0.2518145442008972, 0.26266926527023315, 0.26366543769836426, 0.26459139585494995, 0.2659473419189453]"
 
file: ,ProgramData/86/1287.txt
ids: ,"['ProgramData/86/665.txt', 'ProgramData/86/666.txt', 'ProgramData/86/884.txt', 'ProgramData/86/1134.txt', 'ProgramData/86/1159.txt', 'ProgramData/86/1184.txt', 'ProgramData/86/1188.txt', 'ProgramData/86/903.txt', 'ProgramData/86/1289.txt', 'ProgramData/86/1190.txt']"
distances: ,"[0.20677542686462402, 0.20775938034057617, 0.2626565098762512, 0.26742780208587646, 0.2819768190383911, 0.2840700149536133, 0.29945695400238037, 0.301962673664093, 0.31407856941223145, 0.3211209774017334]"
 
file: ,ProgramData/72/2265.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/18/434.txt', 'ProgramData/18/1459.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/992.txt', 'ProgramData/64/1261.txt', 'ProgramData/83/2982.txt', 'ProgramData/48/977.txt', 'ProgramData/78/1818.txt', 'ProgramData/14/1173.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/72/2255.txt
ids: ,"['ProgramData/72/1065.txt', 'ProgramData/72/114.txt', 'ProgramData/72/30.txt', 'ProgramData/72/585.txt', 'ProgramData/72/139.txt', 'ProgramData/72/134.txt', 'ProgramData/72/136.txt', 'ProgramData/72/542.txt', 'ProgramData/72/209.txt', 'ProgramData/72/165.txt']"
distances: ,"[0.11809170246124268, 0.119598388671875, 0.1223720908164978, 0.12495678663253784, 0.12515848875045776, 0.1260930299758911, 0.12670767307281494, 0.1274394989013672, 0.1304992437362671, 0.1308354139328003]"
 
file: ,ProgramData/72/121.txt
ids: ,"['ProgramData/35/2078.txt', 'ProgramData/70/1117.txt', 'ProgramData/64/1538.txt', 'ProgramData/35/352.txt', 'ProgramData/70/751.txt', 'ProgramData/64/1159.txt', 'ProgramData/70/46.txt', 'ProgramData/35/909.txt', 'ProgramData/70/1198.txt', 'ProgramData/70/202.txt']"
distances: ,"[0.24523836374282837, 0.24894976615905762, 0.2570374608039856, 0.2613973617553711, 0.2621580958366394, 0.26457321643829346, 0.26697778701782227, 0.2670662999153137, 0.2707403898239136, 0.27142494916915894]"
 
file: ,ProgramData/38/780.txt
ids: ,"['ProgramData/71/2418.txt', 'ProgramData/71/736.txt', 'ProgramData/71/1112.txt', 'ProgramData/71/455.txt', 'ProgramData/11/268.txt', 'ProgramData/80/663.txt', 'ProgramData/80/1341.txt', 'ProgramData/80/632.txt', 'ProgramData/71/2377.txt', 'ProgramData/80/1374.txt']"
distances: ,"[0.25970274209976196, 0.25988733768463135, 0.2646637558937073, 0.27581697702407837, 0.27690404653549194, 0.2837088108062744, 0.2837892770767212, 0.2863425612449646, 0.28681308031082153, 0.2869139313697815]"
 
file: ,ProgramData/31/1981.txt
