 
file: ,ProgramData/95/739.txt
results: ,"[{'id': 'ProgramData/2/842.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/2/868.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/51/678.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/69/642.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/19/3074.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/71/1197.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/83/4356.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/41/982.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/46/3064.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/64/1944.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,ProgramData/92/777.txt
results: ,"[{'id': 'ProgramData/76/132.txt', 'distance': 0.6148448586463928, 'entity': {}}, {'id': 'ProgramData/64/467.txt', 'distance': 0.6073781251907349, 'entity': {}}, {'id': 'ProgramData/35/1961.txt', 'distance': 0.6023586988449097, 'entity': {}}, {'id': 'ProgramData/46/396.txt', 'distance': 0.5992255210876465, 'entity': {}}, {'id': 'ProgramData/35/952.txt', 'distance': 0.599006712436676, 'entity': {}}, {'id': 'ProgramData/35/1818.txt', 'distance': 0.5953176617622375, 'entity': {}}, {'id': 'ProgramData/46/266.txt', 'distance': 0.591636061668396, 'entity': {}}, {'id': 'ProgramData/35/1693.txt', 'distance': 0.5914485454559326, 'entity': {}}, {'id': 'ProgramData/35/1523.txt', 'distance': 0.5909913182258606, 'entity': {}}, {'id': 'ProgramData/46/602.txt', 'distance': 0.5884769558906555, 'entity': {}}]"
 
file: ,ProgramData/92/1156.txt
results: ,"[{'id': 'ProgramData/2/842.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/2/868.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/51/678.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/69/642.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/19/3074.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/71/1197.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/83/4356.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/41/982.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/46/3064.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/64/1944.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,ProgramData/92/383.txt
results: ,"[{'id': 'ProgramData/2/842.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/2/868.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/51/678.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/69/642.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/19/3074.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/71/1197.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/83/4356.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/41/982.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/46/3064.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/64/1944.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,ProgramData/92/422.txt
results: ,"[{'id': 'ProgramData/24/198.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'ProgramData/83/842.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'ProgramData/64/805.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'ProgramData/101/650.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'ProgramData/39/423.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'ProgramData/92/422.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'ProgramData/95/1012.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'ProgramData/59/798.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'ProgramData/92/1145.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'ProgramData/102/146.txt', 'distance': 1.0000001192092896, 'entity': {}}]"
 
file: ,ProgramData/92/807.txt
results: ,"[{'id': 'ProgramData/2/842.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/2/868.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/51/678.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/69/642.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/19/3074.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/71/1197.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/83/4356.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/41/982.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/46/3064.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/64/1944.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,ProgramData/92/1111.txt
results: ,"[{'id': 'ProgramData/2/1256.txt', 'distance': 1.0000005960464478, 'entity': {}}, {'id': 'ProgramData/64/1076.txt', 'distance': 1.0000005960464478, 'entity': {}}, {'id': 'ProgramData/64/816.txt', 'distance': 1.0000005960464478, 'entity': {}}, {'id': 'ProgramData/92/1111.txt', 'distance': 1.0, 'entity': {}}, {'id': 'ProgramData/32/2352.txt', 'distance': 1.0, 'entity': {}}, {'id': 'ProgramData/66/637.txt', 'distance': 0.9881470203399658, 'entity': {}}, {'id': 'ProgramData/18/1653.txt', 'distance': 0.9881470203399658, 'entity': {}}, {'id': 'ProgramData/79/1822.txt', 'distance': 0.988146960735321, 'entity': {}}, {'id': 'ProgramData/41/1018.txt', 'distance': 0.9741036295890808, 'entity': {}}, {'id': 'ProgramData/18/1009.txt', 'distance': 0.9728193879127502, 'entity': {}}]"
 
file: ,ProgramData/92/709.txt
results: ,"[{'id': 'ProgramData/46/186.txt', 'distance': 0.6513655781745911, 'entity': {}}, {'id': 'ProgramData/64/1982.txt', 'distance': 0.651013195514679, 'entity': {}}, {'id': 'ProgramData/15/1982.txt', 'distance': 0.6185954809188843, 'entity': {}}, {'id': 'ProgramData/97/2745.txt', 'distance': 0.6153689622879028, 'entity': {}}, {'id': 'ProgramData/79/1373.txt', 'distance': 0.607871949672699, 'entity': {}}, {'id': 'ProgramData/77/1216.txt', 'distance': 0.6077481508255005, 'entity': {}}, {'id': 'ProgramData/14/773.txt', 'distance': 0.6052383184432983, 'entity': {}}, {'id': 'ProgramData/97/2000.txt', 'distance': 0.6036885976791382, 'entity': {}}, {'id': 'ProgramData/64/2741.txt', 'distance': 0.6023464202880859, 'entity': {}}, {'id': 'ProgramData/77/890.txt', 'distance': 0.5985910296440125, 'entity': {}}]"
 
file: ,ProgramData/92/247.txt
results: ,"[{'id': 'ProgramData/39/1240.txt', 'distance': 0.7790929675102234, 'entity': {}}, {'id': 'ProgramData/77/599.txt', 'distance': 0.6599094271659851, 'entity': {}}, {'id': 'ProgramData/2/874.txt', 'distance': 0.6532474756240845, 'entity': {}}, {'id': 'ProgramData/78/1737.txt', 'distance': 0.6114839911460876, 'entity': {}}, {'id': 'ProgramData/78/18.txt', 'distance': 0.5929045677185059, 'entity': {}}, {'id': 'ProgramData/78/1643.txt', 'distance': 0.553541362285614, 'entity': {}}, {'id': 'ProgramData/17/750.txt', 'distance': 0.5373631119728088, 'entity': {}}, {'id': 'ProgramData/55/187.txt', 'distance': 0.5353330969810486, 'entity': {}}, {'id': 'ProgramData/49/129.txt', 'distance': 0.5334568023681641, 'entity': {}}, {'id': 'ProgramData/17/391.txt', 'distance': 0.5294705033302307, 'entity': {}}]"
 
file: ,ProgramData/104/652.txt
results: ,"[{'id': 'ProgramData/15/624.txt', 'distance': 0.7965706586837769, 'entity': {}}, {'id': 'ProgramData/46/3015.txt', 'distance': 0.7641511559486389, 'entity': {}}, {'id': 'ProgramData/46/1124.txt', 'distance': 0.7638325095176697, 'entity': {}}, {'id': 'ProgramData/46/773.txt', 'distance': 0.7610531449317932, 'entity': {}}, {'id': 'ProgramData/46/2413.txt', 'distance': 0.7598932385444641, 'entity': {}}, {'id': 'ProgramData/46/860.txt', 'distance': 0.7568328380584717, 'entity': {}}, {'id': 'ProgramData/46/2838.txt', 'distance': 0.7561229467391968, 'entity': {}}, {'id': 'ProgramData/46/1725.txt', 'distance': 0.7508254647254944, 'entity': {}}, {'id': 'ProgramData/46/1599.txt', 'distance': 0.7477039694786072, 'entity': {}}, {'id': 'ProgramData/46/1646.txt', 'distance': 0.7455876469612122, 'entity': {}}]"
 
file: ,ProgramData/103/241.txt
results: ,"[{'id': 'ProgramData/103/366.txt', 'distance': 0.7760207653045654, 'entity': {}}, {'id': 'ProgramData/103/838.txt', 'distance': 0.7757053375244141, 'entity': {}}, {'id': 'ProgramData/100/1437.txt', 'distance': 0.7751783728599548, 'entity': {}}, {'id': 'ProgramData/100/405.txt', 'distance': 0.7734606266021729, 'entity': {}}, {'id': 'ProgramData/100/2341.txt', 'distance': 0.7722756862640381, 'entity': {}}, {'id': 'ProgramData/100/839.txt', 'distance': 0.7654378414154053, 'entity': {}}, {'id': 'ProgramData/103/397.txt', 'distance': 0.7637634873390198, 'entity': {}}, {'id': 'ProgramData/100/186.txt', 'distance': 0.7635584473609924, 'entity': {}}, {'id': 'ProgramData/103/710.txt', 'distance': 0.7627999186515808, 'entity': {}}, {'id': 'ProgramData/103/870.txt', 'distance': 0.7626697421073914, 'entity': {}}]"
 
file: ,ProgramData/57/114.txt
results: ,"[{'id': 'ProgramData/7/92.txt', 'distance': 0.7078658938407898, 'entity': {}}, {'id': 'ProgramData/7/138.txt', 'distance': 0.7013819813728333, 'entity': {}}, {'id': 'ProgramData/7/976.txt', 'distance': 0.6953629851341248, 'entity': {}}, {'id': 'ProgramData/7/11.txt', 'distance': 0.6902017593383789, 'entity': {}}, {'id': 'ProgramData/7/320.txt', 'distance': 0.6892861127853394, 'entity': {}}, {'id': 'ProgramData/7/835.txt', 'distance': 0.689026415348053, 'entity': {}}, {'id': 'ProgramData/7/674.txt', 'distance': 0.6878466606140137, 'entity': {}}, {'id': 'ProgramData/49/954.txt', 'distance': 0.6864998936653137, 'entity': {}}, {'id': 'ProgramData/49/1318.txt', 'distance': 0.6848708987236023, 'entity': {}}, {'id': 'ProgramData/7/1229.txt', 'distance': 0.683229923248291, 'entity': {}}]"
 
file: ,ProgramData/32/1174.txt
results: ,"[{'id': 'ProgramData/32/1381.txt', 'distance': 0.7459198832511902, 'entity': {}}, {'id': 'ProgramData/32/2467.txt', 'distance': 0.7386111617088318, 'entity': {}}, {'id': 'ProgramData/32/2201.txt', 'distance': 0.7346041202545166, 'entity': {}}, {'id': 'ProgramData/32/2114.txt', 'distance': 0.7326503992080688, 'entity': {}}, {'id': 'ProgramData/32/2477.txt', 'distance': 0.732413113117218, 'entity': {}}, {'id': 'ProgramData/32/938.txt', 'distance': 0.7312043309211731, 'entity': {}}, {'id': 'ProgramData/32/2132.txt', 'distance': 0.7284075021743774, 'entity': {}}, {'id': 'ProgramData/32/1279.txt', 'distance': 0.726287841796875, 'entity': {}}, {'id': 'ProgramData/32/2442.txt', 'distance': 0.7249526977539062, 'entity': {}}, {'id': 'ProgramData/32/544.txt', 'distance': 0.7234252095222473, 'entity': {}}]"
 
file: ,ProgramData/32/2352.txt
results: ,"[{'id': 'ProgramData/2/1256.txt', 'distance': 1.0000005960464478, 'entity': {}}, {'id': 'ProgramData/64/1076.txt', 'distance': 1.0000005960464478, 'entity': {}}, {'id': 'ProgramData/64/816.txt', 'distance': 1.0000005960464478, 'entity': {}}, {'id': 'ProgramData/92/1111.txt', 'distance': 1.0, 'entity': {}}, {'id': 'ProgramData/32/2352.txt', 'distance': 1.0, 'entity': {}}, {'id': 'ProgramData/66/637.txt', 'distance': 0.9881470203399658, 'entity': {}}, {'id': 'ProgramData/18/1653.txt', 'distance': 0.9881470203399658, 'entity': {}}, {'id': 'ProgramData/79/1822.txt', 'distance': 0.988146960735321, 'entity': {}}, {'id': 'ProgramData/41/1018.txt', 'distance': 0.9741036295890808, 'entity': {}}, {'id': 'ProgramData/18/1009.txt', 'distance': 0.9728193879127502, 'entity': {}}]"
 
file: ,ProgramData/102/165.txt
results: ,"[{'id': 'ProgramData/64/571.txt', 'distance': 0.7284623384475708, 'entity': {}}, {'id': 'ProgramData/55/1288.txt', 'distance': 0.7206069827079773, 'entity': {}}, {'id': 'ProgramData/64/2897.txt', 'distance': 0.7123212814331055, 'entity': {}}, {'id': 'ProgramData/64/449.txt', 'distance': 0.7082182168960571, 'entity': {}}, {'id': 'ProgramData/64/1419.txt', 'distance': 0.7061808109283447, 'entity': {}}, {'id': 'ProgramData/64/2352.txt', 'distance': 0.7050950527191162, 'entity': {}}, {'id': 'ProgramData/64/757.txt', 'distance': 0.7006896734237671, 'entity': {}}, {'id': 'ProgramData/78/1856.txt', 'distance': 0.6990247964859009, 'entity': {}}, {'id': 'ProgramData/64/1081.txt', 'distance': 0.6956424117088318, 'entity': {}}, {'id': 'ProgramData/64/3077.txt', 'distance': 0.694361686706543, 'entity': {}}]"
 
file: ,ProgramData/102/146.txt
results: ,"[{'id': 'ProgramData/24/198.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'ProgramData/83/842.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'ProgramData/64/805.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'ProgramData/101/650.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'ProgramData/39/423.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'ProgramData/92/422.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'ProgramData/95/1012.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'ProgramData/59/798.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'ProgramData/92/1145.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'ProgramData/102/146.txt', 'distance': 1.0000001192092896, 'entity': {}}]"
 
file: ,ProgramData/69/1144.txt
results: ,"[{'id': 'ProgramData/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/21/1037.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/21/1159.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/72/2265.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,ProgramData/69/1009.txt
results: ,"[{'id': 'ProgramData/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/21/1037.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/21/1159.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/72/2265.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,ProgramData/56/862.txt
results: ,"[{'id': 'ProgramData/47/6096.txt', 'distance': 0.7920751571655273, 'entity': {}}, {'id': 'ProgramData/47/3066.txt', 'distance': 0.77458256483078, 'entity': {}}, {'id': 'ProgramData/47/4925.txt', 'distance': 0.7627457976341248, 'entity': {}}, {'id': 'ProgramData/47/1081.txt', 'distance': 0.7567267417907715, 'entity': {}}, {'id': 'ProgramData/47/4305.txt', 'distance': 0.7560701966285706, 'entity': {}}, {'id': 'ProgramData/23/622.txt', 'distance': 0.7548447847366333, 'entity': {}}, {'id': 'ProgramData/47/2008.txt', 'distance': 0.752177894115448, 'entity': {}}, {'id': 'ProgramData/47/1747.txt', 'distance': 0.7515988349914551, 'entity': {}}, {'id': 'ProgramData/52/997.txt', 'distance': 0.7513997554779053, 'entity': {}}, {'id': 'ProgramData/47/4992.txt', 'distance': 0.7506533861160278, 'entity': {}}]"
 
file: ,ProgramData/51/1002.txt
results: ,"[{'id': 'ProgramData/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/21/1037.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/21/1159.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/72/2265.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'ProgramData/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,ProgramData/67/1.txt
results: ,"[{'id': 'ProgramData/67/2508.txt', 'distance': 0.7323249578475952, 'entity': {}}, {'id': 'ProgramData/67/911.txt', 'distance': 0.7281852960586548, 'entity': {}}, {'id': 'ProgramData/67/899.txt', 'distance': 0.7222861647605896, 'entity': {}}, {'id': 'ProgramData/67/2168.txt', 'distance': 0.7052338123321533, 'entity': {}}, {'id': 'ProgramData/67/40.txt', 'distance': 0.7005379796028137, 'entity': {}}, {'id': 'ProgramData/67/1852.txt', 'distance': 0.6983500123023987, 'entity': {}}, {'id': 'ProgramData/67/1748.txt', 'distance': 0.6924787163734436, 'entity': {}}, {'id': 'ProgramData/67/1956.txt', 'distance': 0.6918772459030151, 'entity': {}}, {'id': 'ProgramData/67/288.txt', 'distance': 0.690179169178009, 'entity': {}}, {'id': 'ProgramData/67/2478.txt', 'distance': 0.6894769072532654, 'entity': {}}]"
 
file: ,ProgramData/67/2814.txt
