 
file: ,ProgramData/61/1008.txt
ids: ,"['ProgramData/32/1937.txt', 'ProgramData/14/515.txt', 'ProgramData/55/1442.txt', 'ProgramData/9/1282.txt', 'ProgramData/15/619.txt']"
distances: ,"[0.11621767282485962, 0.11753171682357788, 0.11836469173431396, 0.11872732639312744, 0.11985033750534058]"
 
file: ,ProgramData/51/470.txt
ids: ,"['ProgramData/38/1610.txt', 'ProgramData/96/193.txt', 'ProgramData/60/870.txt', 'ProgramData/69/1204.txt', 'ProgramData/96/809.txt']"
distances: ,"[0.17696911096572876, 0.1774185299873352, 0.17795133590698242, 0.17799484729766846, 0.17800766229629517]"
 
file: ,ProgramData/51/259.txt
ids: ,"['ProgramData/22/1089.txt', 'ProgramData/37/393.txt', 'ProgramData/6/2337.txt', 'ProgramData/37/1940.txt', 'ProgramData/35/1095.txt']"
distances: ,"[0.11714357137680054, 0.32568126916885376, 0.34020477533340454, 0.342073917388916, 0.34243202209472656]"
 
file: ,ProgramData/67/861.txt
ids: ,"['ProgramData/5/1228.txt', 'ProgramData/98/2091.txt', 'ProgramData/85/991.txt', 'ProgramData/53/1064.txt', 'ProgramData/39/2040.txt']"
distances: ,"[0.05206364393234253, 0.0522310733795166, 0.053018391132354736, 0.05342501401901245, 0.05348116159439087]"
 
file: ,ProgramData/94/2272.txt
ids: ,"['ProgramData/76/1469.txt', 'ProgramData/82/2278.txt', 'ProgramData/15/1256.txt', 'ProgramData/61/568.txt', 'ProgramData/82/1408.txt']"
distances: ,"[0.030247986316680908, 0.037334561347961426, 0.04221683740615845, 0.048716843128204346, 0.05056792497634888]"
 
file: ,ProgramData/94/1414.txt
ids: ,"['ProgramData/65/554.txt', 'ProgramData/64/2764.txt', 'ProgramData/76/1469.txt', 'ProgramData/82/2278.txt', 'ProgramData/15/1256.txt']"
distances: ,"[0.04030638933181763, 0.043247878551483154, 0.04428517818450928, 0.04470837116241455, 0.047023892402648926]"
 
file: ,ProgramData/27/55.txt
ids: ,"['ProgramData/32/139.txt', 'ProgramData/39/2212.txt', 'ProgramData/9/136.txt', 'ProgramData/80/1101.txt', 'ProgramData/68/423.txt']"
distances: ,"[0.08402407169342041, 0.0850411057472229, 0.08979290723800659, 0.09116482734680176, 0.09587574005126953]"
 
file: ,ProgramData/27/152.txt
ids: ,"['ProgramData/23/1049.txt', 'ProgramData/83/1578.txt', 'ProgramData/52/1373.txt', 'ProgramData/99/25.txt', 'ProgramData/84/106.txt']"
distances: ,"[0.10876989364624023, 0.33316367864608765, 0.3421262502670288, 0.34305334091186523, 0.3438018560409546]"
 
file: ,ProgramData/27/1473.txt
ids: ,"['ProgramData/11/155.txt', 'ProgramData/17/1040.txt', 'ProgramData/16/1299.txt', 'ProgramData/75/280.txt', 'ProgramData/21/1127.txt']"
distances: ,"[0.06549972295761108, 0.06582379341125488, 0.0731169581413269, 0.07667016983032227, 0.07745283842086792]"
 
file: ,ProgramData/9/230.txt
ids: ,"['ProgramData/23/1049.txt', 'ProgramData/31/281.txt', 'ProgramData/9/1044.txt', 'ProgramData/14/1349.txt', 'ProgramData/20/406.txt']"
distances: ,"[0.08299112319946289, 0.35893434286117554, 0.3742915391921997, 0.37570351362228394, 0.3758140802383423]"
 
file: ,ProgramData/7/855.txt
ids: ,"['ProgramData/63/1838.txt', 'ProgramData/30/3247.txt', 'ProgramData/47/5663.txt', 'ProgramData/102/805.txt', 'ProgramData/27/1481.txt']"
distances: ,"[0.0698208212852478, 0.0845072865486145, 0.16056853532791138, 0.42271900177001953, 0.423525333404541]"
 
file: ,ProgramData/29/925.txt
ids: ,"['ProgramData/10/1081.txt', 'ProgramData/99/1586.txt', 'ProgramData/73/1763.txt', 'ProgramData/53/227.txt', 'ProgramData/53/423.txt']"
distances: ,"[0.10236907005310059, 0.10823941230773926, 0.10884612798690796, 0.1095547080039978, 0.11047714948654175]"
 
file: ,ProgramData/16/60.txt
ids: ,"['ProgramData/27/2008.txt', 'ProgramData/96/91.txt', 'ProgramData/79/908.txt', 'ProgramData/11/658.txt', 'ProgramData/17/710.txt']"
distances: ,"[0.12777656316757202, 0.1364278793334961, 0.1596912145614624, 0.17300689220428467, 0.1831592321395874]"
 
file: ,ProgramData/16/1200.txt
ids: ,"['ProgramData/37/1893.txt', 'ProgramData/102/1250.txt', 'ProgramData/48/1377.txt', 'ProgramData/17/773.txt', 'ProgramData/38/253.txt']"
distances: ,"[0.04949873685836792, 0.052698612213134766, 0.05456125736236572, 0.05750858783721924, 0.06029403209686279]"
 
file: ,ProgramData/89/588.txt
ids: ,"['ProgramData/42/41.txt', 'ProgramData/71/222.txt', 'ProgramData/77/608.txt', 'ProgramData/25/17.txt', 'ProgramData/42/825.txt']"
distances: ,"[0.35055994987487793, 0.3507458567619324, 0.35230958461761475, 0.35820889472961426, 0.3621337413787842]"
 
file: ,ProgramData/89/1926.txt
ids: ,"['ProgramData/4/145.txt', 'ProgramData/60/271.txt', 'ProgramData/89/1909.txt', 'ProgramData/10/1245.txt', 'ProgramData/89/1763.txt']"
distances: ,"[0.035641610622406006, 0.03830742835998535, 0.04234665632247925, 0.0448458194732666, 0.048975467681884766]"
 
file: ,ProgramData/45/892.txt
ids: ,"['ProgramData/36/98.txt', 'ProgramData/28/1182.txt', 'ProgramData/85/820.txt', 'ProgramData/70/337.txt', 'ProgramData/39/937.txt']"
distances: ,"[0.057506442070007324, 0.062458336353302, 0.06565254926681519, 0.07217526435852051, 0.07429087162017822]"
 
file: ,ProgramData/1/746.txt
ids: ,"['ProgramData/63/1838.txt', 'ProgramData/30/3247.txt', 'ProgramData/70/1224.txt', 'ProgramData/55/1205.txt', 'ProgramData/47/5663.txt']"
distances: ,"[0.10902255773544312, 0.11921530961990356, 0.12620508670806885, 0.15118253231048584, 0.21775561571121216]"
 
file: ,ProgramData/8/1293.txt
ids: ,"['ProgramData/48/98.txt', 'ProgramData/8/736.txt', 'ProgramData/8/91.txt', 'ProgramData/99/1176.txt', 'ProgramData/49/893.txt']"
distances: ,"[0.21336984634399414, 0.3815481662750244, 0.3846527934074402, 0.38836556673049927, 0.3903747797012329]"
 
file: ,ProgramData/81/507.txt
ids: ,"['ProgramData/81/1481.txt', 'ProgramData/81/1108.txt', 'ProgramData/19/453.txt', 'ProgramData/36/337.txt', 'ProgramData/19/3062.txt']"
distances: ,"[0.25286710262298584, 0.26709651947021484, 0.27017414569854736, 0.27272480726242065, 0.27367228269577026]"
 
file: ,ProgramData/81/273.txt
ids: ,"['ProgramData/23/1049.txt', 'ProgramData/81/318.txt', 'ProgramData/64/3463.txt', 'ProgramData/21/1718.txt', 'ProgramData/39/520.txt']"
distances: ,"[0.11555904150009155, 0.3048144578933716, 0.30544644594192505, 0.3067079186439514, 0.3068844676017761]"
 
file: ,ProgramData/86/208.txt
ids: ,"['ProgramData/39/828.txt', 'ProgramData/31/1338.txt', 'ProgramData/102/36.txt', 'ProgramData/9/24.txt', 'ProgramData/39/1135.txt']"
distances: ,"[0.3805433511734009, 0.3852803707122803, 0.3891724944114685, 0.38983190059661865, 0.3904816508293152]"
 
file: ,ProgramData/43/1228.txt
ids: ,"['ProgramData/63/1838.txt', 'ProgramData/30/3247.txt', 'ProgramData/47/5663.txt', 'ProgramData/63/273.txt', 'ProgramData/27/1481.txt']"
distances: ,"[0.020815372467041016, 0.06656873226165771, 0.17336708307266235, 0.42868053913116455, 0.4331662058830261]"
 
file: ,ProgramData/88/1318.txt
ids: ,"['ProgramData/6/4118.txt', 'ProgramData/25/508.txt', 'ProgramData/97/2683.txt', 'ProgramData/42/375.txt', 'ProgramData/20/155.txt']"
distances: ,"[0.20400869846343994, 0.23963099410818645, 0.24944335222244263, 0.25810641050338745, 0.2592971920967102]"
 
file: ,ProgramData/31/1314.txt
ids: ,"['ProgramData/39/326.txt', 'ProgramData/9/1044.txt', 'ProgramData/14/59.txt', 'ProgramData/31/1922.txt', 'ProgramData/14/1340.txt']"
distances: ,"[0.43592607975006104, 0.4395484924316406, 0.4456915855407715, 0.4494750499725342, 0.4524651765823364]"
 
file: ,ProgramData/91/127.txt
ids: ,"['ProgramData/55/606.txt', 'ProgramData/16/281.txt', 'ProgramData/52/282.txt', 'ProgramData/91/37.txt', 'ProgramData/2/88.txt']"
distances: ,"[0.3945391774177551, 0.39986366033554077, 0.4003545641899109, 0.4011008143424988, 0.40175771713256836]"
 
file: ,ProgramData/100/1651.txt
ids: ,"['ProgramData/48/98.txt', 'ProgramData/29/1267.txt', 'ProgramData/46/1046.txt', 'ProgramData/56/423.txt', 'ProgramData/7/1087.txt']"
distances: ,"[0.13695037364959717, 0.2967158555984497, 0.30263280868530273, 0.30272310972213745, 0.30372005701065063]"
 
file: ,ProgramData/54/1719.txt
ids: ,"['ProgramData/59/962.txt', 'ProgramData/48/962.txt', 'ProgramData/75/81.txt', 'ProgramData/80/388.txt', 'ProgramData/8/1228.txt']"
distances: ,"[0.3648986220359802, 0.3722990155220032, 0.37287694215774536, 0.37437546253204346, 0.3743823170661926]"
 
file: ,ProgramData/53/609.txt
ids: ,"['ProgramData/83/1578.txt', 'ProgramData/80/293.txt', 'ProgramData/24/133.txt', 'ProgramData/28/340.txt', 'ProgramData/51/11.txt']"
distances: ,"[0.34359312057495117, 0.3478437662124634, 0.34919309616088867, 0.3497856855392456, 0.3498246669769287]"
 
file: ,ProgramData/53/21.txt
ids: ,"['ProgramData/28/340.txt', 'ProgramData/56/905.txt', 'ProgramData/24/437.txt', 'ProgramData/24/151.txt', 'ProgramData/24/133.txt']"
distances: ,"[0.3160941004753113, 0.32501912117004395, 0.3254052996635437, 0.33006542921066284, 0.33134251832962036]"
 
file: ,ProgramData/53/1289.txt
ids: ,"['ProgramData/29/1267.txt', 'ProgramData/51/114.txt', 'ProgramData/76/1779.txt', 'ProgramData/52/757.txt', 'ProgramData/56/423.txt']"
distances: ,"[0.3268943428993225, 0.33047789335250854, 0.3313647508621216, 0.33346426486968994, 0.3339817523956299]"
 
file: ,ProgramData/52/4933.txt
ids: ,"['ProgramData/32/225.txt', 'ProgramData/19/453.txt', 'ProgramData/47/5945.txt', 'ProgramData/96/1150.txt', 'ProgramData/70/1125.txt']"
distances: ,"[0.23732441663742065, 0.24080240726470947, 0.24211794137954712, 0.24293410778045654, 0.24322694540023804]"
 
file: ,ProgramData/52/4253.txt
ids: ,"['ProgramData/47/5663.txt', 'ProgramData/30/3247.txt', 'ProgramData/63/1838.txt', 'ProgramData/46/2699.txt', 'ProgramData/51/1010.txt']"
distances: ,"[0.08141225576400757, 0.1273355484008789, 0.17114979028701782, 0.5083718299865723, 0.5098595023155212]"
 
file: ,ProgramData/101/831.txt
ids: ,"['ProgramData/2/1252.txt', 'ProgramData/32/1075.txt', 'ProgramData/59/635.txt', 'ProgramData/4/702.txt', 'ProgramData/95/1358.txt']"
distances: ,"[0.06378072500228882, 0.06716775894165039, 0.0687817931175232, 0.07551741600036621, 0.07773226499557495]"
 
file: ,ProgramData/55/1205.txt
ids: ,"['ProgramData/103/409.txt', 'ProgramData/69/921.txt', 'ProgramData/7/854.txt', 'ProgramData/7/855.txt', 'ProgramData/50/1935.txt']"
distances: ,"[0.06991451978683472, 0.07482218742370605, 0.07914775609970093, 0.08419406414031982, 0.0863504409790039]"
 
file: ,ProgramData/83/357.txt
ids: ,"['ProgramData/8/89.txt', 'ProgramData/58/1147.txt', 'ProgramData/24/172.txt', 'ProgramData/70/1125.txt', 'ProgramData/35/236.txt']"
distances: ,"[0.2578434348106384, 0.26029419898986816, 0.2614889144897461, 0.26231545209884644, 0.263621985912323]"
 
file: ,ProgramData/70/729.txt
ids: ,"['ProgramData/22/937.txt', 'ProgramData/10/1162.txt', 'ProgramData/1/2090.txt', 'ProgramData/48/1233.txt', 'ProgramData/42/1559.txt']"
distances: ,"[0.042979657649993896, 0.04472535848617554, 0.0492243766784668, 0.05098181962966919, 0.05122661590576172]"
 
file: ,ProgramData/70/1224.txt
ids: ,"['ProgramData/73/285.txt', 'ProgramData/1/746.txt', 'ProgramData/69/921.txt', 'ProgramData/78/429.txt', 'ProgramData/50/1935.txt']"
distances: ,"[0.10286450386047363, 0.12620508670806885, 0.13431990146636963, 0.14584094285964966, 0.14944231510162354]"
 
file: ,ProgramData/49/184.txt
ids: ,"['ProgramData/27/106.txt', 'ProgramData/5/1059.txt', 'ProgramData/51/470.txt', 'ProgramData/9/1156.txt', 'ProgramData/63/508.txt']"
distances: ,"[0.07663536071777344, 0.08413499593734741, 0.08563846349716187, 0.09231603145599365, 0.10032469034194946]"
 
file: ,ProgramData/5/63.txt
ids: ,"['ProgramData/31/2034.txt', 'ProgramData/51/396.txt', 'ProgramData/22/544.txt', 'ProgramData/71/68.txt', 'ProgramData/48/666.txt']"
distances: ,"[0.32301396131515503, 0.32332926988601685, 0.3265175223350525, 0.32884764671325684, 0.3313881754875183]"

misses - default
56
