 
file: ,ProgramData/61/542.txt
results: ,"[{'id': 'ProgramData/92/1381.txt', 'distance': 0.8653096556663513, 'entity': {}}, {'id': 'ProgramData/37/399.txt', 'distance': 0.8572232127189636, 'entity': {}}, {'id': 'ProgramData/69/992.txt', 'distance': 0.8564539551734924, 'entity': {}}, {'id': 'ProgramData/96/802.txt', 'distance': 0.8557830452919006, 'entity': {}}, {'id': 'ProgramData/92/950.txt', 'distance': 0.8553072810173035, 'entity': {}}, {'id': 'ProgramData/44/1276.txt', 'distance': 0.8541855216026306, 'entity': {}}, {'id': 'ProgramData/73/920.txt', 'distance': 0.8503120541572571, 'entity': {}}, {'id': 'ProgramData/27/653.txt', 'distance': 0.8498052358627319, 'entity': {}}, {'id': 'ProgramData/17/1253.txt', 'distance': 0.8495505452156067, 'entity': {}}, {'id': 'ProgramData/41/1036.txt', 'distance': 0.8486016988754272, 'entity': {}}]"
 
file: ,ProgramData/92/985.txt
results: ,"[{'id': 'ProgramData/8/120.txt', 'distance': 0.7849559783935547, 'entity': {}}, {'id': 'ProgramData/46/36.txt', 'distance': 0.7823318839073181, 'entity': {}}, {'id': 'ProgramData/7/41.txt', 'distance': 0.7811329960823059, 'entity': {}}, {'id': 'ProgramData/28/760.txt', 'distance': 0.7807497382164001, 'entity': {}}, {'id': 'ProgramData/19/788.txt', 'distance': 0.7805266976356506, 'entity': {}}, {'id': 'ProgramData/8/77.txt', 'distance': 0.7802426815032959, 'entity': {}}, {'id': 'ProgramData/74/228.txt', 'distance': 0.7787255644798279, 'entity': {}}, {'id': 'ProgramData/74/1009.txt', 'distance': 0.777296781539917, 'entity': {}}, {'id': 'ProgramData/74/412.txt', 'distance': 0.7768527269363403, 'entity': {}}, {'id': 'ProgramData/2/256.txt', 'distance': 0.7737036347389221, 'entity': {}}]"
 
file: ,ProgramData/66/1074.txt
results: ,"[{'id': 'ProgramData/5/771.txt', 'distance': 0.8630642890930176, 'entity': {}}, {'id': 'ProgramData/103/705.txt', 'distance': 0.859031081199646, 'entity': {}}, {'id': 'ProgramData/51/916.txt', 'distance': 0.8580305576324463, 'entity': {}}, {'id': 'ProgramData/21/1572.txt', 'distance': 0.856830358505249, 'entity': {}}, {'id': 'ProgramData/76/804.txt', 'distance': 0.8545355200767517, 'entity': {}}, {'id': 'ProgramData/76/267.txt', 'distance': 0.8523897528648376, 'entity': {}}, {'id': 'ProgramData/35/266.txt', 'distance': 0.8520885109901428, 'entity': {}}, {'id': 'ProgramData/87/765.txt', 'distance': 0.8519091606140137, 'entity': {}}, {'id': 'ProgramData/96/845.txt', 'distance': 0.8516970276832581, 'entity': {}}, {'id': 'ProgramData/104/1079.txt', 'distance': 0.851228654384613, 'entity': {}}]"
 
file: ,ProgramData/104/1181.txt
results: ,"[{'id': 'ProgramData/80/134.txt', 'distance': 0.7436197400093079, 'entity': {}}, {'id': 'ProgramData/21/1564.txt', 'distance': 0.7418220639228821, 'entity': {}}, {'id': 'ProgramData/50/1004.txt', 'distance': 0.7395301461219788, 'entity': {}}, {'id': 'ProgramData/74/250.txt', 'distance': 0.738614022731781, 'entity': {}}, {'id': 'ProgramData/74/374.txt', 'distance': 0.7356806397438049, 'entity': {}}, {'id': 'ProgramData/11/868.txt', 'distance': 0.7350683212280273, 'entity': {}}, {'id': 'ProgramData/74/995.txt', 'distance': 0.7347348928451538, 'entity': {}}, {'id': 'ProgramData/79/842.txt', 'distance': 0.7346212863922119, 'entity': {}}, {'id': 'ProgramData/39/1696.txt', 'distance': 0.7345947623252869, 'entity': {}}, {'id': 'ProgramData/80/621.txt', 'distance': 0.7338576912879944, 'entity': {}}]"
 
file: ,ProgramData/104/1505.txt
results: ,"[{'id': 'ProgramData/25/91.txt', 'distance': 0.6436512470245361, 'entity': {}}, {'id': 'ProgramData/39/13.txt', 'distance': 0.6412397623062134, 'entity': {}}, {'id': 'ProgramData/21/977.txt', 'distance': 0.6386459469795227, 'entity': {}}, {'id': 'ProgramData/92/106.txt', 'distance': 0.6354716420173645, 'entity': {}}, {'id': 'ProgramData/48/1715.txt', 'distance': 0.6350428462028503, 'entity': {}}, {'id': 'ProgramData/72/760.txt', 'distance': 0.6348587870597839, 'entity': {}}, {'id': 'ProgramData/59/1764.txt', 'distance': 0.6314250230789185, 'entity': {}}, {'id': 'ProgramData/72/182.txt', 'distance': 0.6312752366065979, 'entity': {}}, {'id': 'ProgramData/69/1289.txt', 'distance': 0.6312277317047119, 'entity': {}}, {'id': 'ProgramData/59/892.txt', 'distance': 0.6309890151023865, 'entity': {}}]"
 
file: ,ProgramData/50/2700.txt
results: ,"[{'id': 'ProgramData/7/1103.txt', 'distance': 0.6468821167945862, 'entity': {}}, {'id': 'ProgramData/5/898.txt', 'distance': 0.6444280743598938, 'entity': {}}, {'id': 'ProgramData/19/740.txt', 'distance': 0.6435884237289429, 'entity': {}}, {'id': 'ProgramData/66/1626.txt', 'distance': 0.643538236618042, 'entity': {}}, {'id': 'ProgramData/73/1575.txt', 'distance': 0.6428573131561279, 'entity': {}}, {'id': 'ProgramData/71/894.txt', 'distance': 0.6424430012702942, 'entity': {}}, {'id': 'ProgramData/16/713.txt', 'distance': 0.6405797600746155, 'entity': {}}, {'id': 'ProgramData/94/1522.txt', 'distance': 0.6396446824073792, 'entity': {}}, {'id': 'ProgramData/27/869.txt', 'distance': 0.6395738124847412, 'entity': {}}, {'id': 'ProgramData/35/1929.txt', 'distance': 0.6374883651733398, 'entity': {}}]"
 
file: ,ProgramData/50/1978.txt
results: ,"[{'id': 'ProgramData/13/501.txt', 'distance': 0.9491642713546753, 'entity': {}}, {'id': 'ProgramData/21/1100.txt', 'distance': 0.9479573369026184, 'entity': {}}, {'id': 'ProgramData/13/1146.txt', 'distance': 0.9478497505187988, 'entity': {}}, {'id': 'ProgramData/75/82.txt', 'distance': 0.9470922946929932, 'entity': {}}, {'id': 'ProgramData/58/200.txt', 'distance': 0.9467657208442688, 'entity': {}}, {'id': 'ProgramData/42/1469.txt', 'distance': 0.9461497068405151, 'entity': {}}, {'id': 'ProgramData/42/1330.txt', 'distance': 0.9457384943962097, 'entity': {}}, {'id': 'ProgramData/75/594.txt', 'distance': 0.9454668164253235, 'entity': {}}, {'id': 'ProgramData/75/97.txt', 'distance': 0.9450317025184631, 'entity': {}}, {'id': 'ProgramData/26/793.txt', 'distance': 0.9450311660766602, 'entity': {}}]"
 
file: ,ProgramData/50/2023.txt
results: ,"[{'id': 'ProgramData/23/130.txt', 'distance': 0.4969629645347595, 'entity': {}}, {'id': 'ProgramData/90/1417.txt', 'distance': 0.49630048871040344, 'entity': {}}, {'id': 'ProgramData/54/1111.txt', 'distance': 0.4952334761619568, 'entity': {}}, {'id': 'ProgramData/90/1839.txt', 'distance': 0.48820164799690247, 'entity': {}}, {'id': 'ProgramData/36/400.txt', 'distance': 0.4854670763015747, 'entity': {}}, {'id': 'ProgramData/4/137.txt', 'distance': 0.48344436287879944, 'entity': {}}, {'id': 'ProgramData/39/1896.txt', 'distance': 0.4750754237174988, 'entity': {}}, {'id': 'ProgramData/27/2284.txt', 'distance': 0.47397077083587646, 'entity': {}}, {'id': 'ProgramData/62/3368.txt', 'distance': 0.47243785858154297, 'entity': {}}, {'id': 'ProgramData/31/1714.txt', 'distance': 0.471375972032547, 'entity': {}}]"
 
file: ,ProgramData/68/865.txt
results: ,"[{'id': 'ProgramData/10/439.txt', 'distance': 0.7275503277778625, 'entity': {}}, {'id': 'ProgramData/64/1433.txt', 'distance': 0.724121630191803, 'entity': {}}, {'id': 'ProgramData/72/158.txt', 'distance': 0.7224223613739014, 'entity': {}}, {'id': 'ProgramData/48/1007.txt', 'distance': 0.7217772603034973, 'entity': {}}, {'id': 'ProgramData/92/98.txt', 'distance': 0.7207376956939697, 'entity': {}}, {'id': 'ProgramData/29/781.txt', 'distance': 0.7206857204437256, 'entity': {}}, {'id': 'ProgramData/86/1252.txt', 'distance': 0.7198432683944702, 'entity': {}}, {'id': 'ProgramData/76/28.txt', 'distance': 0.717142641544342, 'entity': {}}, {'id': 'ProgramData/18/1030.txt', 'distance': 0.7165597677230835, 'entity': {}}, {'id': 'ProgramData/102/279.txt', 'distance': 0.7162407636642456, 'entity': {}}]"
 
file: ,ProgramData/68/910.txt
results: ,"[{'id': 'ProgramData/80/1006.txt', 'distance': 0.7674644589424133, 'entity': {}}, {'id': 'ProgramData/81/2076.txt', 'distance': 0.7660934329032898, 'entity': {}}, {'id': 'ProgramData/21/2101.txt', 'distance': 0.764611005783081, 'entity': {}}, {'id': 'ProgramData/71/2624.txt', 'distance': 0.7634767293930054, 'entity': {}}, {'id': 'ProgramData/30/324.txt', 'distance': 0.7629239559173584, 'entity': {}}, {'id': 'ProgramData/75/151.txt', 'distance': 0.759692907333374, 'entity': {}}, {'id': 'ProgramData/88/150.txt', 'distance': 0.7590409517288208, 'entity': {}}, {'id': 'ProgramData/94/2340.txt', 'distance': 0.7588765025138855, 'entity': {}}, {'id': 'ProgramData/10/663.txt', 'distance': 0.757408082485199, 'entity': {}}, {'id': 'ProgramData/15/2199.txt', 'distance': 0.7573299407958984, 'entity': {}}]"
 
file: ,ProgramData/103/1154.txt
results: ,"[{'id': 'ProgramData/45/1057.txt', 'distance': 0.935218334197998, 'entity': {}}, {'id': 'ProgramData/45/788.txt', 'distance': 0.9300508499145508, 'entity': {}}, {'id': 'ProgramData/57/3183.txt', 'distance': 0.9299171566963196, 'entity': {}}, {'id': 'ProgramData/24/2220.txt', 'distance': 0.9288648962974548, 'entity': {}}, {'id': 'ProgramData/103/708.txt', 'distance': 0.9282393455505371, 'entity': {}}, {'id': 'ProgramData/57/241.txt', 'distance': 0.9277166128158569, 'entity': {}}, {'id': 'ProgramData/16/696.txt', 'distance': 0.9275069236755371, 'entity': {}}, {'id': 'ProgramData/100/1687.txt', 'distance': 0.9254580140113831, 'entity': {}}, {'id': 'ProgramData/3/328.txt', 'distance': 0.9250407218933105, 'entity': {}}, {'id': 'ProgramData/55/538.txt', 'distance': 0.9245770573616028, 'entity': {}}]"
 
file: ,ProgramData/102/378.txt
results: ,"[{'id': 'ProgramData/24/2237.txt', 'distance': 0.8115261793136597, 'entity': {}}, {'id': 'ProgramData/70/1087.txt', 'distance': 0.8107205033302307, 'entity': {}}, {'id': 'ProgramData/2/166.txt', 'distance': 0.8041826486587524, 'entity': {}}, {'id': 'ProgramData/70/1053.txt', 'distance': 0.80117267370224, 'entity': {}}, {'id': 'ProgramData/31/1341.txt', 'distance': 0.8006566166877747, 'entity': {}}, {'id': 'ProgramData/9/688.txt', 'distance': 0.8002231121063232, 'entity': {}}, {'id': 'ProgramData/39/1951.txt', 'distance': 0.795699954032898, 'entity': {}}, {'id': 'ProgramData/74/886.txt', 'distance': 0.7948766350746155, 'entity': {}}, {'id': 'ProgramData/2/35.txt', 'distance': 0.7927586436271667, 'entity': {}}, {'id': 'ProgramData/39/486.txt', 'distance': 0.7926443815231323, 'entity': {}}]"
 
file: ,ProgramData/94/2164.txt
results: ,"[{'id': 'ProgramData/55/1656.txt', 'distance': 0.7839080691337585, 'entity': {}}, {'id': 'ProgramData/25/1.txt', 'distance': 0.7817918658256531, 'entity': {}}, {'id': 'ProgramData/63/1.txt', 'distance': 0.7793527245521545, 'entity': {}}, {'id': 'ProgramData/93/956.txt', 'distance': 0.7790188193321228, 'entity': {}}, {'id': 'ProgramData/93/119.txt', 'distance': 0.7777451276779175, 'entity': {}}, {'id': 'ProgramData/79/2467.txt', 'distance': 0.7768189907073975, 'entity': {}}, {'id': 'ProgramData/24/5.txt', 'distance': 0.7734987735748291, 'entity': {}}, {'id': 'ProgramData/30/3504.txt', 'distance': 0.7734098434448242, 'entity': {}}, {'id': 'ProgramData/25/845.txt', 'distance': 0.7724807262420654, 'entity': {}}, {'id': 'ProgramData/32/1331.txt', 'distance': 0.7709118723869324, 'entity': {}}]"
 
file: ,ProgramData/60/1112.txt
results: ,"[{'id': 'ProgramData/68/453.txt', 'distance': 0.8360946178436279, 'entity': {}}, {'id': 'ProgramData/68/1027.txt', 'distance': 0.8322279453277588, 'entity': {}}, {'id': 'ProgramData/68/635.txt', 'distance': 0.829375684261322, 'entity': {}}, {'id': 'ProgramData/29/746.txt', 'distance': 0.8247976303100586, 'entity': {}}, {'id': 'ProgramData/85/374.txt', 'distance': 0.8241389393806458, 'entity': {}}, {'id': 'ProgramData/57/470.txt', 'distance': 0.8233498334884644, 'entity': {}}, {'id': 'ProgramData/68/581.txt', 'distance': 0.8231784105300903, 'entity': {}}, {'id': 'ProgramData/60/912.txt', 'distance': 0.8227559924125671, 'entity': {}}, {'id': 'ProgramData/44/1122.txt', 'distance': 0.8222606182098389, 'entity': {}}, {'id': 'ProgramData/54/1046.txt', 'distance': 0.8208729028701782, 'entity': {}}]"
 
file: ,ProgramData/34/212.txt
results: ,"[{'id': 'ProgramData/33/2024.txt', 'distance': 0.9151667356491089, 'entity': {}}, {'id': 'ProgramData/14/1440.txt', 'distance': 0.9148529171943665, 'entity': {}}, {'id': 'ProgramData/5/954.txt', 'distance': 0.9127098321914673, 'entity': {}}, {'id': 'ProgramData/71/2115.txt', 'distance': 0.9114793539047241, 'entity': {}}, {'id': 'ProgramData/81/1655.txt', 'distance': 0.9114256501197815, 'entity': {}}, {'id': 'ProgramData/97/3553.txt', 'distance': 0.909735918045044, 'entity': {}}, {'id': 'ProgramData/82/2424.txt', 'distance': 0.9096174836158752, 'entity': {}}, {'id': 'ProgramData/37/555.txt', 'distance': 0.9080857038497925, 'entity': {}}, {'id': 'ProgramData/72/2270.txt', 'distance': 0.9080442190170288, 'entity': {}}, {'id': 'ProgramData/55/1523.txt', 'distance': 0.9080360531806946, 'entity': {}}]"
 
file: ,ProgramData/34/2970.txt
results: ,"[{'id': 'ProgramData/90/2053.txt', 'distance': 0.486138254404068, 'entity': {}}, {'id': 'ProgramData/68/665.txt', 'distance': 0.48435690999031067, 'entity': {}}, {'id': 'ProgramData/14/1451.txt', 'distance': 0.47690123319625854, 'entity': {}}, {'id': 'ProgramData/90/2054.txt', 'distance': 0.47296422719955444, 'entity': {}}, {'id': 'ProgramData/32/298.txt', 'distance': 0.4727208614349365, 'entity': {}}, {'id': 'ProgramData/25/1117.txt', 'distance': 0.46605628728866577, 'entity': {}}, {'id': 'ProgramData/48/1737.txt', 'distance': 0.464138925075531, 'entity': {}}, {'id': 'ProgramData/14/603.txt', 'distance': 0.46401700377464294, 'entity': {}}, {'id': 'ProgramData/77/661.txt', 'distance': 0.4591802656650543, 'entity': {}}, {'id': 'ProgramData/10/1471.txt', 'distance': 0.4583317041397095, 'entity': {}}]"
 
file: ,ProgramData/20/890.txt
results: ,"[{'id': 'ProgramData/12/820.txt', 'distance': 0.892342209815979, 'entity': {}}, {'id': 'ProgramData/25/944.txt', 'distance': 0.891826868057251, 'entity': {}}, {'id': 'ProgramData/42/915.txt', 'distance': 0.8908343315124512, 'entity': {}}, {'id': 'ProgramData/29/1606.txt', 'distance': 0.8890476822853088, 'entity': {}}, {'id': 'ProgramData/93/396.txt', 'distance': 0.8878809213638306, 'entity': {}}, {'id': 'ProgramData/96/328.txt', 'distance': 0.8859388828277588, 'entity': {}}, {'id': 'ProgramData/33/804.txt', 'distance': 0.8845009803771973, 'entity': {}}, {'id': 'ProgramData/51/1010.txt', 'distance': 0.8829051852226257, 'entity': {}}, {'id': 'ProgramData/23/345.txt', 'distance': 0.8828664422035217, 'entity': {}}, {'id': 'ProgramData/58/376.txt', 'distance': 0.882064163684845, 'entity': {}}]"
 
file: ,ProgramData/20/476.txt
results: ,"[{'id': 'ProgramData/26/1339.txt', 'distance': 0.8675838112831116, 'entity': {}}, {'id': 'ProgramData/32/495.txt', 'distance': 0.8668586611747742, 'entity': {}}, {'id': 'ProgramData/32/86.txt', 'distance': 0.8659598231315613, 'entity': {}}, {'id': 'ProgramData/63/596.txt', 'distance': 0.8656619787216187, 'entity': {}}, {'id': 'ProgramData/86/616.txt', 'distance': 0.8650628924369812, 'entity': {}}, {'id': 'ProgramData/32/614.txt', 'distance': 0.8614048957824707, 'entity': {}}, {'id': 'ProgramData/36/572.txt', 'distance': 0.8613765239715576, 'entity': {}}, {'id': 'ProgramData/66/199.txt', 'distance': 0.8612164258956909, 'entity': {}}, {'id': 'ProgramData/35/285.txt', 'distance': 0.8604944348335266, 'entity': {}}, {'id': 'ProgramData/63/595.txt', 'distance': 0.8604227304458618, 'entity': {}}]"
 
file: ,ProgramData/9/281.txt
results: ,"[{'id': 'ProgramData/92/968.txt', 'distance': 0.7778770327568054, 'entity': {}}, {'id': 'ProgramData/92/938.txt', 'distance': 0.7734710574150085, 'entity': {}}, {'id': 'ProgramData/92/390.txt', 'distance': 0.7682254910469055, 'entity': {}}, {'id': 'ProgramData/31/25.txt', 'distance': 0.7662584781646729, 'entity': {}}, {'id': 'ProgramData/92/752.txt', 'distance': 0.7643251419067383, 'entity': {}}, {'id': 'ProgramData/24/666.txt', 'distance': 0.761021614074707, 'entity': {}}, {'id': 'ProgramData/31/743.txt', 'distance': 0.759293258190155, 'entity': {}}, {'id': 'ProgramData/92/1025.txt', 'distance': 0.7519402503967285, 'entity': {}}, {'id': 'ProgramData/92/1447.txt', 'distance': 0.750277578830719, 'entity': {}}, {'id': 'ProgramData/18/1534.txt', 'distance': 0.7502378821372986, 'entity': {}}]"
 
file: ,ProgramData/7/1231.txt
results: ,"[{'id': 'ProgramData/82/1840.txt', 'distance': 0.5795111060142517, 'entity': {}}, {'id': 'ProgramData/52/4333.txt', 'distance': 0.5760608911514282, 'entity': {}}, {'id': 'ProgramData/21/823.txt', 'distance': 0.5728834271430969, 'entity': {}}, {'id': 'ProgramData/62/215.txt', 'distance': 0.5728709697723389, 'entity': {}}, {'id': 'ProgramData/71/1961.txt', 'distance': 0.5720601081848145, 'entity': {}}, {'id': 'ProgramData/47/6068.txt', 'distance': 0.5711494088172913, 'entity': {}}, {'id': 'ProgramData/77/494.txt', 'distance': 0.5705714821815491, 'entity': {}}, {'id': 'ProgramData/80/805.txt', 'distance': 0.5703145861625671, 'entity': {}}, {'id': 'ProgramData/19/3058.txt', 'distance': 0.5699033141136169, 'entity': {}}, {'id': 'ProgramData/101/916.txt', 'distance': 0.5689405202865601, 'entity': {}}]"
 
file: ,ProgramData/42/1654.txt
results: ,"[{'id': 'ProgramData/14/1127.txt', 'distance': 0.5834343433380127, 'entity': {}}, {'id': 'ProgramData/14/1471.txt', 'distance': 0.5625514388084412, 'entity': {}}, {'id': 'ProgramData/39/407.txt', 'distance': 0.5480321645736694, 'entity': {}}, {'id': 'ProgramData/14/799.txt', 'distance': 0.5461534261703491, 'entity': {}}, {'id': 'ProgramData/31/1999.txt', 'distance': 0.5450992584228516, 'entity': {}}, {'id': 'ProgramData/31/1895.txt', 'distance': 0.5409114360809326, 'entity': {}}, {'id': 'ProgramData/31/1894.txt', 'distance': 0.5395280122756958, 'entity': {}}, {'id': 'ProgramData/31/378.txt', 'distance': 0.5389155745506287, 'entity': {}}, {'id': 'ProgramData/2/1109.txt', 'distance': 0.5381038784980774, 'entity': {}}, {'id': 'ProgramData/31/103.txt', 'distance': 0.5371595025062561, 'entity': {}}]"
 
file: ,ProgramData/89/588.txt
results: ,"[{'id': 'ProgramData/42/41.txt', 'distance': 0.649439811706543, 'entity': {}}, {'id': 'ProgramData/71/222.txt', 'distance': 0.6492531299591064, 'entity': {}}, {'id': 'ProgramData/77/608.txt', 'distance': 0.6476907134056091, 'entity': {}}, {'id': 'ProgramData/25/17.txt', 'distance': 0.641790509223938, 'entity': {}}, {'id': 'ProgramData/42/825.txt', 'distance': 0.6378662586212158, 'entity': {}}, {'id': 'ProgramData/101/308.txt', 'distance': 0.6344109773635864, 'entity': {}}, {'id': 'ProgramData/94/45.txt', 'distance': 0.6304582357406616, 'entity': {}}, {'id': 'ProgramData/30/411.txt', 'distance': 0.6263064742088318, 'entity': {}}, {'id': 'ProgramData/13/228.txt', 'distance': 0.6250919103622437, 'entity': {}}, {'id': 'ProgramData/89/663.txt', 'distance': 0.6242653131484985, 'entity': {}}]"
 
file: ,ProgramData/89/1410.txt
results: ,"[{'id': 'ProgramData/94/11.txt', 'distance': 0.6275343894958496, 'entity': {}}, {'id': 'ProgramData/64/193.txt', 'distance': 0.6259216070175171, 'entity': {}}, {'id': 'ProgramData/55/1184.txt', 'distance': 0.6234990954399109, 'entity': {}}, {'id': 'ProgramData/59/1119.txt', 'distance': 0.6228563189506531, 'entity': {}}, {'id': 'ProgramData/64/1538.txt', 'distance': 0.6224951148033142, 'entity': {}}, {'id': 'ProgramData/75/84.txt', 'distance': 0.6222279667854309, 'entity': {}}, {'id': 'ProgramData/89/1036.txt', 'distance': 0.6210469007492065, 'entity': {}}, {'id': 'ProgramData/89/614.txt', 'distance': 0.620917797088623, 'entity': {}}, {'id': 'ProgramData/42/1963.txt', 'distance': 0.6208088397979736, 'entity': {}}, {'id': 'ProgramData/46/3135.txt', 'distance': 0.6205734610557556, 'entity': {}}]"
 
file: ,ProgramData/45/1284.txt
results: ,"[{'id': 'ProgramData/72/486.txt', 'distance': 0.6045084595680237, 'entity': {}}, {'id': 'ProgramData/2/406.txt', 'distance': 0.5992077589035034, 'entity': {}}, {'id': 'ProgramData/72/2116.txt', 'distance': 0.5979796051979065, 'entity': {}}, {'id': 'ProgramData/60/1475.txt', 'distance': 0.5974130630493164, 'entity': {}}, {'id': 'ProgramData/15/889.txt', 'distance': 0.5954532623291016, 'entity': {}}, {'id': 'ProgramData/67/1408.txt', 'distance': 0.5938568115234375, 'entity': {}}, {'id': 'ProgramData/12/1122.txt', 'distance': 0.5920986533164978, 'entity': {}}, {'id': 'ProgramData/11/785.txt', 'distance': 0.5917651653289795, 'entity': {}}, {'id': 'ProgramData/94/2665.txt', 'distance': 0.5897880792617798, 'entity': {}}, {'id': 'ProgramData/73/1409.txt', 'distance': 0.5895484089851379, 'entity': {}}]"
 
file: ,ProgramData/45/1569.txt
results: ,"[{'id': 'ProgramData/68/964.txt', 'distance': 0.6555456519126892, 'entity': {}}, {'id': 'ProgramData/45/55.txt', 'distance': 0.6535467505455017, 'entity': {}}, {'id': 'ProgramData/7/1106.txt', 'distance': 0.6520382165908813, 'entity': {}}, {'id': 'ProgramData/87/199.txt', 'distance': 0.6511966586112976, 'entity': {}}, {'id': 'ProgramData/83/4397.txt', 'distance': 0.64956134557724, 'entity': {}}, {'id': 'ProgramData/32/407.txt', 'distance': 0.6487500071525574, 'entity': {}}, {'id': 'ProgramData/33/1231.txt', 'distance': 0.647853434085846, 'entity': {}}, {'id': 'ProgramData/45/2601.txt', 'distance': 0.6473172307014465, 'entity': {}}, {'id': 'ProgramData/45/1184.txt', 'distance': 0.6468782424926758, 'entity': {}}, {'id': 'ProgramData/47/3677.txt', 'distance': 0.6467936635017395, 'entity': {}}]"
 
file: ,ProgramData/73/463.txt
