 
file: ,ProgramData/59/207.txt
 
file: ,ProgramData/92/1504.txt
ids: ,"['ProgramData/39/224.txt', 'ProgramData/41/1081.txt', 'ProgramData/48/206.txt', 'ProgramData/7/271.txt', 'ProgramData/7/935.txt', 'ProgramData/19/453.txt', 'ProgramData/7/862.txt', 'ProgramData/7/985.txt', 'ProgramData/37/1616.txt', 'ProgramData/19/2087.txt', 'ProgramData/19/472.txt', 'ProgramData/19/727.txt', 'ProgramData/7/1128.txt', 'ProgramData/19/62.txt', 'ProgramData/19/115.txt']"
distances: ,"[0.0, 0.0, 0.0, 0.7485039234161377, 0.7576068043708801, 0.7576502561569214, 0.7614007592201233, 0.7625314593315125, 0.7648327350616455, 0.7695285677909851, 0.7698149681091309, 0.7750871777534485, 0.775740385055542, 0.7780405282974243, 0.7780983448028564]"
 
file: ,ProgramData/92/247.txt
ids: ,"['ProgramData/39/1240.txt', 'ProgramData/77/599.txt', 'ProgramData/2/874.txt', 'ProgramData/78/1737.txt', 'ProgramData/78/18.txt', 'ProgramData/103/768.txt', 'ProgramData/17/650.txt', 'ProgramData/78/1643.txt', 'ProgramData/17/727.txt', 'ProgramData/17/750.txt', 'ProgramData/55/187.txt', 'ProgramData/17/417.txt', 'ProgramData/17/391.txt', 'ProgramData/19/2966.txt', 'ProgramData/98/2295.txt']"
distances: ,"[0.22090667486190796, 0.34008973836898804, 0.346752405166626, 0.38851553201675415, 0.4070945978164673, 0.4287108778953552, 0.4347692131996155, 0.44645828008651733, 0.4499943256378174, 0.46263623237609863, 0.4646666646003723, 0.46512293815612793, 0.47052907943725586, 0.4711151123046875, 0.4725891351699829]"
 
file: ,ProgramData/66/1292.txt
ids: ,"['ProgramData/39/224.txt', 'ProgramData/41/1081.txt', 'ProgramData/48/206.txt', 'ProgramData/7/271.txt', 'ProgramData/7/935.txt', 'ProgramData/19/453.txt', 'ProgramData/7/862.txt', 'ProgramData/7/985.txt', 'ProgramData/37/1616.txt', 'ProgramData/19/2087.txt', 'ProgramData/19/472.txt', 'ProgramData/19/727.txt', 'ProgramData/7/1128.txt', 'ProgramData/19/62.txt', 'ProgramData/19/115.txt']"
distances: ,"[0.0, 0.0, 0.0, 0.7485039234161377, 0.7576068043708801, 0.7576502561569214, 0.7614007592201233, 0.7625314593315125, 0.7648327350616455, 0.7695285677909851, 0.7698149681091309, 0.7750871777534485, 0.775740385055542, 0.7780405282974243, 0.7780983448028564]"
 
file: ,ProgramData/104/607.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/92/490.txt', 'ProgramData/69/1144.txt', 'ProgramData/18/1295.txt', 'ProgramData/18/434.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/76.txt', 'ProgramData/8/992.txt', 'ProgramData/21/1037.txt', 'ProgramData/39/486.txt', 'ProgramData/64/3150.txt', 'ProgramData/83/2075.txt', 'ProgramData/48/507.txt', 'ProgramData/48/977.txt', 'ProgramData/14/992.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/68/74.txt
ids: ,"['ProgramData/60/912.txt', 'ProgramData/68/742.txt', 'ProgramData/68/658.txt', 'ProgramData/68/880.txt', 'ProgramData/68/979.txt', 'ProgramData/68/490.txt', 'ProgramData/68/594.txt', 'ProgramData/68/89.txt', 'ProgramData/68/597.txt', 'ProgramData/68/866.txt', 'ProgramData/68/729.txt', 'ProgramData/15/320.txt', 'ProgramData/74/79.txt', 'ProgramData/68/470.txt', 'ProgramData/60/319.txt']"
distances: ,"[0.1874040961265564, 0.2067927122116089, 0.2102820873260498, 0.21058082580566406, 0.21214312314987183, 0.21763408184051514, 0.219904363155365, 0.22249263525009155, 0.22641193866729736, 0.22978436946868896, 0.23111331462860107, 0.23124593496322632, 0.23169177770614624, 0.2321907877922058, 0.23366552591323853]"
 
file: ,ProgramData/69/1009.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/92/490.txt', 'ProgramData/69/1144.txt', 'ProgramData/18/1295.txt', 'ProgramData/18/434.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/76.txt', 'ProgramData/8/992.txt', 'ProgramData/21/1037.txt', 'ProgramData/39/486.txt', 'ProgramData/64/3150.txt', 'ProgramData/83/2075.txt', 'ProgramData/48/507.txt', 'ProgramData/48/977.txt', 'ProgramData/14/992.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/51/1002.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/92/490.txt', 'ProgramData/69/1144.txt', 'ProgramData/18/1295.txt', 'ProgramData/18/434.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/76.txt', 'ProgramData/8/992.txt', 'ProgramData/21/1037.txt', 'ProgramData/39/486.txt', 'ProgramData/64/3150.txt', 'ProgramData/83/2075.txt', 'ProgramData/48/507.txt', 'ProgramData/48/977.txt', 'ProgramData/14/992.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/93/1594.txt
ids: ,"['ProgramData/93/88.txt', 'ProgramData/93/1995.txt', 'ProgramData/93/2105.txt', 'ProgramData/93/1928.txt', 'ProgramData/93/946.txt', 'ProgramData/93/239.txt', 'ProgramData/93/1495.txt', 'ProgramData/93/1975.txt', 'ProgramData/93/2383.txt', 'ProgramData/93/2168.txt', 'ProgramData/93/2126.txt', 'ProgramData/93/879.txt', 'ProgramData/93/484.txt', 'ProgramData/93/2214.txt', 'ProgramData/93/186.txt']"
distances: ,"[0.23917710781097412, 0.25109273195266724, 0.25160443782806396, 0.25358569622039795, 0.25645703077316284, 0.25720155239105225, 0.2597660422325134, 0.26142197847366333, 0.26204973459243774, 0.2630346417427063, 0.26389533281326294, 0.26447635889053345, 0.2648271322250366, 0.2649551033973694, 0.2650405764579773]"
 
file: ,ProgramData/60/1720.txt
ids: ,"['ProgramData/14/106.txt', 'ProgramData/79/379.txt', 'ProgramData/76/505.txt', 'ProgramData/14/658.txt', 'ProgramData/21/1461.txt', 'ProgramData/65/65.txt', 'ProgramData/14/1552.txt', 'ProgramData/76/578.txt', 'ProgramData/76/1755.txt', 'ProgramData/76/878.txt', 'ProgramData/89/530.txt', 'ProgramData/65/53.txt', 'ProgramData/76/801.txt', 'ProgramData/76/1664.txt', 'ProgramData/76/43.txt']"
distances: ,"[0.25550562143325806, 0.26139968633651733, 0.2757422924041748, 0.2804372310638428, 0.2817583680152893, 0.28293949365615845, 0.2857394814491272, 0.2873547077178955, 0.28760313987731934, 0.28826385736465454, 0.28860151767730713, 0.2890632748603821, 0.28908729553222656, 0.29254066944122314, 0.2937507629394531]"
 
file: ,ProgramData/18/1563.txt
ids: ,"['ProgramData/39/224.txt', 'ProgramData/41/1081.txt', 'ProgramData/48/206.txt', 'ProgramData/7/271.txt', 'ProgramData/7/935.txt', 'ProgramData/19/453.txt', 'ProgramData/7/862.txt', 'ProgramData/7/985.txt', 'ProgramData/37/1616.txt', 'ProgramData/19/2087.txt', 'ProgramData/19/472.txt', 'ProgramData/19/727.txt', 'ProgramData/7/1128.txt', 'ProgramData/19/62.txt', 'ProgramData/19/115.txt']"
distances: ,"[0.0, 0.0, 0.0, 0.7485039234161377, 0.7576068043708801, 0.7576502561569214, 0.7614007592201233, 0.7625314593315125, 0.7648327350616455, 0.7695285677909851, 0.7698149681091309, 0.7750871777534485, 0.775740385055542, 0.7780405282974243, 0.7780983448028564]"
 
file: ,ProgramData/18/1449.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/92/490.txt', 'ProgramData/69/1144.txt', 'ProgramData/18/1295.txt', 'ProgramData/18/434.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/76.txt', 'ProgramData/8/992.txt', 'ProgramData/21/1037.txt', 'ProgramData/39/486.txt', 'ProgramData/64/3150.txt', 'ProgramData/83/2075.txt', 'ProgramData/48/507.txt', 'ProgramData/48/977.txt', 'ProgramData/14/992.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/18/1882.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/92/490.txt', 'ProgramData/69/1144.txt', 'ProgramData/18/1295.txt', 'ProgramData/18/434.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/76.txt', 'ProgramData/8/992.txt', 'ProgramData/21/1037.txt', 'ProgramData/39/486.txt', 'ProgramData/64/3150.txt', 'ProgramData/83/2075.txt', 'ProgramData/48/507.txt', 'ProgramData/48/977.txt', 'ProgramData/14/992.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/18/1459.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/92/490.txt', 'ProgramData/69/1144.txt', 'ProgramData/18/1295.txt', 'ProgramData/18/434.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/76.txt', 'ProgramData/8/992.txt', 'ProgramData/21/1037.txt', 'ProgramData/39/486.txt', 'ProgramData/64/3150.txt', 'ProgramData/83/2075.txt', 'ProgramData/48/507.txt', 'ProgramData/48/977.txt', 'ProgramData/14/992.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/18/24.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/92/490.txt', 'ProgramData/69/1144.txt', 'ProgramData/18/1295.txt', 'ProgramData/18/434.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/76.txt', 'ProgramData/8/992.txt', 'ProgramData/21/1037.txt', 'ProgramData/39/486.txt', 'ProgramData/64/3150.txt', 'ProgramData/83/2075.txt', 'ProgramData/48/507.txt', 'ProgramData/48/977.txt', 'ProgramData/14/992.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/9/88.txt
ids: ,"['ProgramData/77/985.txt', 'ProgramData/53/1641.txt', 'ProgramData/42/289.txt', 'ProgramData/77/1022.txt', 'ProgramData/77/1020.txt', 'ProgramData/13/676.txt', 'ProgramData/53/1669.txt', 'ProgramData/13/708.txt', 'ProgramData/13/1986.txt', 'ProgramData/77/131.txt', 'ProgramData/77/1120.txt', 'ProgramData/13/986.txt', 'ProgramData/53/721.txt', 'ProgramData/13/1124.txt', 'ProgramData/13/985.txt']"
distances: ,"[0.28679847717285156, 0.3131476044654846, 0.3164216876029968, 0.3221396803855896, 0.32511061429977417, 0.3289124369621277, 0.3298376202583313, 0.3301655054092407, 0.3314474821090698, 0.3324795961380005, 0.3353556990623474, 0.33802610635757446, 0.3386015295982361, 0.3389730453491211, 0.3397113084793091]"
 
file: ,ProgramData/7/71.txt
ids: ,"['ProgramData/7/1197.txt', 'ProgramData/7/1196.txt', 'ProgramData/7/1245.txt', 'ProgramData/7/195.txt', 'ProgramData/7/547.txt', 'ProgramData/7/835.txt', 'ProgramData/7/78.txt', 'ProgramData/7/222.txt', 'ProgramData/7/976.txt', 'ProgramData/7/746.txt', 'ProgramData/7/1236.txt', 'ProgramData/7/1246.txt', 'ProgramData/7/339.txt', 'ProgramData/7/1111.txt', 'ProgramData/7/537.txt']"
distances: ,"[0.20890295505523682, 0.21634411811828613, 0.22613286972045898, 0.24247676134109497, 0.2450953722000122, 0.24890363216400146, 0.24982541799545288, 0.250321626663208, 0.2505694031715393, 0.2511836290359497, 0.2514829635620117, 0.25260627269744873, 0.2541486620903015, 0.2545968294143677, 0.25588077306747437]"
 
file: ,ProgramData/73/673.txt
ids: ,"['ProgramData/73/236.txt', 'ProgramData/73/1779.txt', 'ProgramData/73/1308.txt', 'ProgramData/73/622.txt', 'ProgramData/73/1748.txt', 'ProgramData/73/862.txt', 'ProgramData/73/1912.txt', 'ProgramData/73/1009.txt', 'ProgramData/73/141.txt', 'ProgramData/73/2177.txt', 'ProgramData/73/1330.txt', 'ProgramData/73/13.txt', 'ProgramData/73/1008.txt', 'ProgramData/73/21.txt', 'ProgramData/73/2341.txt']"
distances: ,"[0.15582937002182007, 0.204562246799469, 0.21543920040130615, 0.21987897157669067, 0.22053676843643188, 0.2231464982032776, 0.22598683834075928, 0.22688192129135132, 0.22746974229812622, 0.22948122024536133, 0.23086029291152954, 0.23088431358337402, 0.2312260866165161, 0.23221194744110107, 0.2364766001701355]"
 
file: ,ProgramData/73/208.txt
ids: ,"['ProgramData/73/1656.txt', 'ProgramData/73/642.txt', 'ProgramData/73/298.txt', 'ProgramData/73/378.txt', 'ProgramData/51/624.txt', 'ProgramData/35/422.txt', 'ProgramData/73/994.txt', 'ProgramData/73/2433.txt', 'ProgramData/73/2132.txt', 'ProgramData/82/1122.txt', 'ProgramData/89/1725.txt', 'ProgramData/18/376.txt', 'ProgramData/76/39.txt', 'ProgramData/89/1724.txt', 'ProgramData/73/1799.txt']"
distances: ,"[0.20537352561950684, 0.23337429761886597, 0.2378644347190857, 0.2435060739517212, 0.2553517818450928, 0.27235716581344604, 0.27699851989746094, 0.28061503171920776, 0.286357045173645, 0.28765106201171875, 0.2881695032119751, 0.2902965545654297, 0.2929331064224243, 0.2950007915496826, 0.29830026626586914]"
 
file: ,ProgramData/73/962.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/92/490.txt', 'ProgramData/69/1144.txt', 'ProgramData/18/1295.txt', 'ProgramData/18/434.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/76.txt', 'ProgramData/8/992.txt', 'ProgramData/21/1037.txt', 'ProgramData/39/486.txt', 'ProgramData/64/3150.txt', 'ProgramData/83/2075.txt', 'ProgramData/48/507.txt', 'ProgramData/48/977.txt', 'ProgramData/14/992.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/87/665.txt
ids: ,"['ProgramData/87/674.txt', 'ProgramData/87/671.txt', 'ProgramData/87/371.txt', 'ProgramData/87/921.txt', 'ProgramData/87/834.txt', 'ProgramData/87/863.txt', 'ProgramData/87/642.txt', 'ProgramData/87/751.txt', 'ProgramData/87/399.txt', 'ProgramData/87/651.txt', 'ProgramData/87/286.txt', 'ProgramData/87/205.txt', 'ProgramData/87/972.txt', 'ProgramData/87/1039.txt', 'ProgramData/87/623.txt']"
distances: ,"[0.10967433452606201, 0.14108145236968994, 0.15334230661392212, 0.21080279350280762, 0.21729254722595215, 0.2181696891784668, 0.22112774848937988, 0.222980797290802, 0.22586554288864136, 0.22655606269836426, 0.2277364730834961, 0.22986173629760742, 0.23160052299499512, 0.2319258451461792, 0.23305237293243408]"
 
file: ,ProgramData/19/1987.txt
ids: ,"['ProgramData/19/3129.txt', 'ProgramData/19/2069.txt', 'ProgramData/19/295.txt', 'ProgramData/19/664.txt', 'ProgramData/19/357.txt', 'ProgramData/7/670.txt', 'ProgramData/7/70.txt', 'ProgramData/19/742.txt', 'ProgramData/7/273.txt', 'ProgramData/19/2458.txt', 'ProgramData/7/608.txt', 'ProgramData/7/719.txt', 'ProgramData/19/155.txt', 'ProgramData/19/1975.txt', 'ProgramData/19/189.txt']"
distances: ,"[0.1884799599647522, 0.19683915376663208, 0.19917583465576172, 0.20428162813186646, 0.20577406883239746, 0.20751953125, 0.2196696400642395, 0.22502624988555908, 0.2266826033592224, 0.23135995864868164, 0.23161274194717407, 0.2316744327545166, 0.23231106996536255, 0.23322910070419312, 0.23369640111923218]"
 
file: ,ProgramData/8/563.txt
ids: ,"['ProgramData/50/2624.txt', 'ProgramData/6/3783.txt', 'ProgramData/55/665.txt', 'ProgramData/72/2411.txt', 'ProgramData/64/571.txt', 'ProgramData/20/87.txt', 'ProgramData/46/610.txt', 'ProgramData/100/295.txt', 'ProgramData/74/158.txt', 'ProgramData/92/800.txt', 'ProgramData/32/2403.txt', 'ProgramData/46/1276.txt', 'ProgramData/51/740.txt', 'ProgramData/64/2352.txt', 'ProgramData/21/1455.txt']"
distances: ,"[0.20242172479629517, 0.2125968337059021, 0.22132867574691772, 0.24022650718688965, 0.2404370903968811, 0.241407573223114, 0.24263161420822144, 0.24313384294509888, 0.2457767128944397, 0.25851762294769287, 0.270301878452301, 0.2712861895561218, 0.27222901582717896, 0.27570533752441406, 0.277407705783844]"
 
file: ,ProgramData/21/894.txt
ids: ,"['ProgramData/21/250.txt', 'ProgramData/21/1108.txt', 'ProgramData/21/262.txt', 'ProgramData/21/1946.txt', 'ProgramData/21/746.txt', 'ProgramData/21/377.txt', 'ProgramData/21/230.txt', 'ProgramData/21/241.txt', 'ProgramData/21/1786.txt', 'ProgramData/21/222.txt', 'ProgramData/21/1678.txt', 'ProgramData/21/1135.txt', 'ProgramData/21/1522.txt', 'ProgramData/21/1197.txt', 'ProgramData/21/1934.txt']"
distances: ,"[0.057971179485321045, 0.07095956802368164, 0.07376307249069214, 0.07869142293930054, 0.08119773864746094, 0.08654320240020752, 0.09564059972763062, 0.09791147708892822, 0.09914165735244751, 0.09943455457687378, 0.09965342283248901, 0.10155713558197021, 0.10564374923706055, 0.10757452249526978, 0.10950058698654175]"
 
file: ,ProgramData/21/1159.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/92/490.txt', 'ProgramData/69/1144.txt', 'ProgramData/18/1295.txt', 'ProgramData/18/434.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/76.txt', 'ProgramData/8/992.txt', 'ProgramData/21/1037.txt', 'ProgramData/39/486.txt', 'ProgramData/64/3150.txt', 'ProgramData/83/2075.txt', 'ProgramData/48/507.txt', 'ProgramData/48/977.txt', 'ProgramData/14/992.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/81/1447.txt
ids: ,"['ProgramData/44/1409.txt', 'ProgramData/44/1087.txt', 'ProgramData/44/979.txt', 'ProgramData/44/984.txt', 'ProgramData/44/1299.txt', 'ProgramData/44/152.txt', 'ProgramData/44/1336.txt', 'ProgramData/44/950.txt', 'ProgramData/44/862.txt', 'ProgramData/44/166.txt', 'ProgramData/44/149.txt', 'ProgramData/44/1033.txt', 'ProgramData/44/71.txt', 'ProgramData/44/399.txt', 'ProgramData/44/1421.txt']"
distances: ,"[0.2243141531944275, 0.22614139318466187, 0.2353000044822693, 0.24248868227005005, 0.24436265230178833, 0.2518145442008972, 0.26266926527023315, 0.26366543769836426, 0.26459139585494995, 0.2659473419189453, 0.2666552662849426, 0.26933199167251587, 0.26980143785476685, 0.2702019214630127, 0.2726825475692749]"
 
file: ,ProgramData/86/1287.txt
ids: ,"['ProgramData/86/665.txt', 'ProgramData/86/666.txt', 'ProgramData/86/884.txt', 'ProgramData/86/1134.txt', 'ProgramData/86/1159.txt', 'ProgramData/86/1184.txt', 'ProgramData/86/1188.txt', 'ProgramData/86/903.txt', 'ProgramData/86/1289.txt', 'ProgramData/86/1190.txt', 'ProgramData/86/1735.txt', 'ProgramData/86/629.txt', 'ProgramData/86/773.txt', 'ProgramData/86/933.txt', 'ProgramData/86/1252.txt']"
distances: ,"[0.20677542686462402, 0.20775938034057617, 0.2626565098762512, 0.26742780208587646, 0.2819768190383911, 0.2840700149536133, 0.29945695400238037, 0.301962673664093, 0.31407856941223145, 0.3211209774017334, 0.32227689027786255, 0.3268696665763855, 0.33350515365600586, 0.3347814083099365, 0.3351824879646301]"
 
file: ,ProgramData/72/2265.txt
ids: ,"['ProgramData/92/671.txt', 'ProgramData/92/490.txt', 'ProgramData/69/1144.txt', 'ProgramData/18/1295.txt', 'ProgramData/18/434.txt', 'ProgramData/19/1027.txt', 'ProgramData/8/76.txt', 'ProgramData/8/992.txt', 'ProgramData/21/1037.txt', 'ProgramData/39/486.txt', 'ProgramData/64/3150.txt', 'ProgramData/83/2075.txt', 'ProgramData/48/507.txt', 'ProgramData/48/977.txt', 'ProgramData/14/992.txt']"
distances: ,"[5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08, 5.960464477539063e-08]"
 
file: ,ProgramData/72/121.txt
ids: ,"['ProgramData/35/2078.txt', 'ProgramData/70/1117.txt', 'ProgramData/64/1538.txt', 'ProgramData/35/352.txt', 'ProgramData/70/751.txt', 'ProgramData/64/1159.txt', 'ProgramData/70/46.txt', 'ProgramData/35/909.txt', 'ProgramData/70/1198.txt', 'ProgramData/70/202.txt', 'ProgramData/70/352.txt', 'ProgramData/64/2756.txt', 'ProgramData/64/2758.txt', 'ProgramData/64/914.txt', 'ProgramData/70/757.txt']"
distances: ,"[0.24523836374282837, 0.24894976615905762, 0.2570374608039856, 0.2613973617553711, 0.2621580958366394, 0.26457321643829346, 0.26697778701782227, 0.2670662999153137, 0.2707403898239136, 0.27142494916915894, 0.27160656452178955, 0.2717076539993286, 0.27220267057418823, 0.27335453033447266, 0.2743663191795349]"
 
file: ,ProgramData/38/1372.txt
ids: ,"['ProgramData/38/1034.txt', 'ProgramData/38/1706.txt', 'ProgramData/38/836.txt', 'ProgramData/38/1373.txt', 'ProgramData/38/984.txt', 'ProgramData/38/1644.txt', 'ProgramData/38/309.txt', 'ProgramData/38/38.txt', 'ProgramData/38/1701.txt', 'ProgramData/38/912.txt', 'ProgramData/38/494.txt', 'ProgramData/38/162.txt', 'ProgramData/38/788.txt', 'ProgramData/38/728.txt', 'ProgramData/38/21.txt']"
distances: ,"[0.24757009744644165, 0.2532525658607483, 0.25826048851013184, 0.25919681787490845, 0.26206010580062866, 0.26311540603637695, 0.26344746351242065, 0.2644156813621521, 0.2646694779396057, 0.26514726877212524, 0.2660841941833496, 0.26792556047439575, 0.26858311891555786, 0.270673930644989, 0.27217572927474976]"
 
file: ,ProgramData/31/1981.txt
ids: ,"['ProgramData/31/1469.txt', 'ProgramData/31/30.txt', 'ProgramData/31/25.txt', 'ProgramData/31/1135.txt', 'ProgramData/31/1983.txt', 'ProgramData/31/226.txt', 'ProgramData/31/1270.txt', 'ProgramData/31/196.txt', 'ProgramData/31/1560.txt', 'ProgramData/31/753.txt', 'ProgramData/31/1446.txt', 'ProgramData/31/775.txt', 'ProgramData/31/743.txt', 'ProgramData/31/1814.txt', 'ProgramData/9/230.txt']"
distances: ,"[0.26023221015930176, 0.26677191257476807, 0.27034562826156616, 0.27713650465011597, 0.297257661819458, 0.32174861431121826, 0.32499730587005615, 0.33489930629730225, 0.3371007442474365, 0.35031360387802124, 0.3510848879814148, 0.35735005140304565, 0.35809969902038574, 0.3583604097366333, 0.3635011911392212]"
 
file: ,ProgramData/30/254.txt
