 
file: ,ProgramData/59/673.txt
ids: ,"['ProgramData/68/787.txt', 'ProgramData/68/327.txt', 'ProgramData/60/227.txt', 'ProgramData/60/293.txt', 'ProgramData/43/1040.txt', 'ProgramData/15/2137.txt', 'ProgramData/68/933.txt', 'ProgramData/43/298.txt', 'ProgramData/13/1162.txt', 'ProgramData/60/712.txt']"
distances: ,"[0.14703553915023804, 0.1610431671142578, 0.17517465353012085, 0.1767204999923706, 0.17772382497787476, 0.17790645360946655, 0.178863525390625, 0.17975842952728271, 0.17986679077148438, 0.18048936128616333]"
 
file: ,ProgramData/103/1231.txt
ids: ,"['ProgramData/33/2443.txt', 'ProgramData/33/2706.txt', 'ProgramData/33/3366.txt', 'ProgramData/33/76.txt', 'ProgramData/33/992.txt', 'ProgramData/33/13.txt', 'ProgramData/19/1503.txt', 'ProgramData/7/95.txt', 'ProgramData/33/206.txt', 'ProgramData/33/962.txt']"
distances: ,"[0.17032110691070557, 0.1748855710029602, 0.17664766311645508, 0.17665398120880127, 0.17747509479522705, 0.17874860763549805, 0.18201196193695068, 0.18282032012939453, 0.1830093264579773, 0.18311482667922974]"
 
file: ,ProgramData/103/198.txt
ids: ,"['ProgramData/100/2350.txt', 'ProgramData/100/1687.txt', 'ProgramData/36/214.txt', 'ProgramData/100/2368.txt', 'ProgramData/100/1818.txt', 'ProgramData/85/152.txt', 'ProgramData/55/1671.txt', 'ProgramData/100/2279.txt', 'ProgramData/55/25.txt', 'ProgramData/100/2057.txt']"
distances: ,"[0.05329519510269165, 0.07660287618637085, 0.07762902975082397, 0.09408700466156006, 0.10744386911392212, 0.11262142658233643, 0.1296769380569458, 0.13044136762619019, 0.1466071605682373, 0.15854620933532715]"
 
file: ,ProgramData/103/319.txt
ids: ,"['ProgramData/96/573.txt', 'ProgramData/7/108.txt', 'ProgramData/85/1073.txt', 'ProgramData/58/626.txt', 'ProgramData/85/1881.txt', 'ProgramData/33/2581.txt', 'ProgramData/55/1070.txt', 'ProgramData/55/1418.txt', 'ProgramData/58/430.txt', 'ProgramData/103/351.txt']"
distances: ,"[0.1688353419303894, 0.17153888940811157, 0.1726347804069519, 0.17267489433288574, 0.17535346746444702, 0.1770082712173462, 0.17760223150253296, 0.1776423454284668, 0.1817265748977661, 0.18211382627487183]"
 
file: ,ProgramData/32/1044.txt
ids: ,"['ProgramData/45/2413.txt', 'ProgramData/81/1313.txt', 'ProgramData/32/2314.txt', 'ProgramData/69/1267.txt', 'ProgramData/58/228.txt', 'ProgramData/58/227.txt', 'ProgramData/19/1748.txt', 'ProgramData/32/2185.txt', 'ProgramData/32/756.txt', 'ProgramData/32/1565.txt']"
distances: ,"[0.20826119184494019, 0.20917296409606934, 0.21022498607635498, 0.21069252490997314, 0.21090644598007202, 0.21090644598007202, 0.21338623762130737, 0.2144293189048767, 0.2201564908027649, 0.22199904918670654]"
 
file: ,ProgramData/32/2506.txt
ids: ,"['ProgramData/45/1256.txt', 'ProgramData/49/259.txt', 'ProgramData/45/369.txt', 'ProgramData/7/339.txt', 'ProgramData/7/673.txt', 'ProgramData/45/2593.txt', 'ProgramData/37/1678.txt', 'ProgramData/45/661.txt', 'ProgramData/45/933.txt', 'ProgramData/24/25.txt']"
distances: ,"[0.10827630758285522, 0.10870099067687988, 0.11058682203292847, 0.12234097719192505, 0.1237594485282898, 0.12409693002700806, 0.1266709566116333, 0.12797582149505615, 0.12858349084854126, 0.13111621141433716]"
 
file: ,ProgramData/102/116.txt
ids: ,"['ProgramData/102/281.txt', 'ProgramData/102/1377.txt', 'ProgramData/102/1313.txt', 'ProgramData/102/753.txt', 'ProgramData/102/280.txt', 'ProgramData/102/279.txt', 'ProgramData/102/158.txt', 'ProgramData/102/186.txt', 'ProgramData/102/1376.txt', 'ProgramData/102/153.txt']"
distances: ,"[0.14951837062835693, 0.1504228115081787, 0.15070247650146484, 0.15164053440093994, 0.15877270698547363, 0.15928173065185547, 0.16576719284057617, 0.17058920860290527, 0.1718583106994629, 0.17252373695373535]"
 
file: ,ProgramData/102/852.txt
ids: ,"['ProgramData/100/1717.txt', 'ProgramData/33/1559.txt', 'ProgramData/33/1665.txt', 'ProgramData/85/1034.txt', 'ProgramData/85/1859.txt', 'ProgramData/5/1093.txt', 'ProgramData/85/1975.txt', 'ProgramData/85/2168.txt', 'ProgramData/5/515.txt', 'ProgramData/33/2179.txt']"
distances: ,"[0.22551888227462769, 0.23655486106872559, 0.2370295524597168, 0.2372061014175415, 0.23763978481292725, 0.23783749341964722, 0.23884129524230957, 0.23971503973007202, 0.24018096923828125, 0.24057859182357788]"
 
file: ,ProgramData/102/761.txt
ids: ,"['ProgramData/76/771.txt', 'ProgramData/76/9.txt', 'ProgramData/74/1451.txt', 'ProgramData/35/995.txt', 'ProgramData/35/1881.txt', 'ProgramData/35/2443.txt', 'ProgramData/10/1280.txt', 'ProgramData/45/1644.txt', 'ProgramData/73/1563.txt', 'ProgramData/10/26.txt']"
distances: ,"[0.21015185117721558, 0.210574209690094, 0.22316503524780273, 0.22460991144180298, 0.2247801423072815, 0.22502219676971436, 0.22618621587753296, 0.22860687971115112, 0.229384183883667, 0.23199355602264404]"
 
file: ,ProgramData/56/466.txt
ids: ,"['ProgramData/46/3257.txt', 'ProgramData/52/371.txt', 'ProgramData/46/3240.txt', 'ProgramData/4/1484.txt', 'ProgramData/90/609.txt', 'ProgramData/47/214.txt', 'ProgramData/52/4755.txt', 'ProgramData/90/2658.txt', 'ProgramData/53/1584.txt', 'ProgramData/4/151.txt']"
distances: ,"[0.23960208892822266, 0.2396925687789917, 0.24322408437728882, 0.24376708269119263, 0.24403899908065796, 0.2441321611404419, 0.24499332904815674, 0.24604696035385132, 0.2471047043800354, 0.24734467267990112]"
 
file: ,ProgramData/56/199.txt
ids: ,"['ProgramData/34/2091.txt', 'ProgramData/34/964.txt', 'ProgramData/34/493.txt', 'ProgramData/15/622.txt', 'ProgramData/34/2403.txt', 'ProgramData/34/2470.txt', 'ProgramData/84/3414.txt', 'ProgramData/34/2527.txt', 'ProgramData/34/2216.txt', 'ProgramData/34/1940.txt']"
distances: ,"[0.18500494956970215, 0.18739300966262817, 0.18946236371994019, 0.19184619188308716, 0.19246888160705566, 0.19489622116088867, 0.19734251499176025, 0.1983281373977661, 0.1991545557975769, 0.19935935735702515]"
 
file: ,ProgramData/51/852.txt
ids: ,"['ProgramData/2/1059.txt', 'ProgramData/51/894.txt', 'ProgramData/2/1099.txt', 'ProgramData/37/446.txt', 'ProgramData/7/926.txt', 'ProgramData/51/145.txt', 'ProgramData/51/514.txt', 'ProgramData/51/127.txt', 'ProgramData/51/812.txt', 'ProgramData/51/467.txt']"
distances: ,"[0.13500720262527466, 0.13898110389709473, 0.1390179991722107, 0.14022153615951538, 0.1410173773765564, 0.14105427265167236, 0.14365065097808838, 0.14599251747131348, 0.14723092317581177, 0.14807891845703125]"
 
file: ,ProgramData/51/62.txt
ids: ,"['ProgramData/51/124.txt', 'ProgramData/51/778.txt', 'ProgramData/51/421.txt', 'ProgramData/51/118.txt', 'ProgramData/51/853.txt', 'ProgramData/51/267.txt', 'ProgramData/51/137.txt', 'ProgramData/51/136.txt', 'ProgramData/51/841.txt', 'ProgramData/51/493.txt']"
distances: ,"[0.15656358003616333, 0.1569042205810547, 0.16324383020401, 0.16537153720855713, 0.16791093349456787, 0.16807293891906738, 0.16848009824752808, 0.16894280910491943, 0.17270439863204956, 0.17314046621322632]"
 
file: ,ProgramData/51/157.txt
ids: ,"['ProgramData/51/494.txt', 'ProgramData/51/771.txt', 'ProgramData/51/1063.txt', 'ProgramData/51/895.txt', 'ProgramData/51/41.txt', 'ProgramData/51/808.txt', 'ProgramData/51/399.txt', 'ProgramData/51/769.txt', 'ProgramData/51/1087.txt', 'ProgramData/51/174.txt']"
distances: ,"[0.16239303350448608, 0.17091888189315796, 0.1710273027420044, 0.1711440086364746, 0.1715087890625, 0.18227899074554443, 0.1829925775527954, 0.18310320377349854, 0.1837453842163086, 0.186323881149292]"
 
file: ,ProgramData/51/93.txt
ids: ,"['ProgramData/37/1716.txt', 'ProgramData/7/1094.txt', 'ProgramData/28/1819.txt', 'ProgramData/36/1035.txt', 'ProgramData/49/45.txt', 'ProgramData/100/1859.txt', 'ProgramData/33/2630.txt', 'ProgramData/32/1982.txt', 'ProgramData/37/504.txt', 'ProgramData/57/262.txt']"
distances: ,"[0.20279300212860107, 0.20493555068969727, 0.20965957641601562, 0.21305853128433228, 0.2139185070991516, 0.21544384956359863, 0.21645838022232056, 0.21681201457977295, 0.21702885627746582, 0.2187868356704712]"
 
file: ,ProgramData/58/1292.txt
ids: ,"['ProgramData/85/1103.txt', 'ProgramData/58/152.txt', 'ProgramData/58/997.txt', 'ProgramData/33/3311.txt', 'ProgramData/58/723.txt', 'ProgramData/85/285.txt', 'ProgramData/58/664.txt', 'ProgramData/33/2359.txt', 'ProgramData/33/746.txt', 'ProgramData/85/391.txt']"
distances: ,"[0.016682982444763184, 0.19071805477142334, 0.19780021905899048, 0.20138508081436157, 0.20711809396743774, 0.20714497566223145, 0.20725858211517334, 0.20729833841323853, 0.2074373960494995, 0.20747774839401245]"
 
file: ,ProgramData/58/10.txt
ids: ,"['ProgramData/100/2432.txt', 'ProgramData/58/1185.txt', 'ProgramData/58/946.txt', 'ProgramData/58/690.txt', 'ProgramData/58/1283.txt', 'ProgramData/58/670.txt', 'ProgramData/58/633.txt', 'ProgramData/58/1134.txt', 'ProgramData/58/1143.txt', 'ProgramData/58/1031.txt']"
distances: ,"[0.23241674900054932, 0.2335262894630432, 0.2348240613937378, 0.2363346815109253, 0.2366642951965332, 0.23988932371139526, 0.244642436504364, 0.24586063623428345, 0.2479724884033203, 0.25284039974212646]"
 
file: ,ProgramData/67/908.txt
ids: ,"['ProgramData/76/122.txt', 'ProgramData/84/392.txt', 'ProgramData/94/1762.txt', 'ProgramData/76/411.txt', 'ProgramData/3/1438.txt', 'ProgramData/84/393.txt', 'ProgramData/3/2098.txt', 'ProgramData/82/13.txt', 'ProgramData/3/1191.txt', 'ProgramData/76/417.txt']"
distances: ,"[0.1720840334892273, 0.1755673885345459, 0.17652267217636108, 0.17654383182525635, 0.17728418111801147, 0.18134456872940063, 0.18368369340896606, 0.1838042140007019, 0.18436485528945923, 0.18439197540283203]"
 
file: ,ProgramData/67/1108.txt
ids: ,"['ProgramData/39/1762.txt', 'ProgramData/39/1410.txt', 'ProgramData/14/1418.txt', 'ProgramData/14/1442.txt', 'ProgramData/39/742.txt', 'ProgramData/39/254.txt', 'ProgramData/39/1440.txt', 'ProgramData/39/740.txt', 'ProgramData/21/1838.txt', 'ProgramData/39/114.txt']"
distances: ,"[0.3697327971458435, 0.37211859226226807, 0.37780213356018066, 0.37962669134140015, 0.3811681270599365, 0.3813750147819519, 0.38171154260635376, 0.38193732500076294, 0.38473814725875854, 0.3860597610473633]"
 
file: ,ProgramData/67/2005.txt
ids: ,"['ProgramData/5/147.txt', 'ProgramData/5/803.txt', 'ProgramData/5/743.txt', 'ProgramData/5/658.txt', 'ProgramData/5/535.txt', 'ProgramData/5/354.txt', 'ProgramData/5/489.txt', 'ProgramData/5/1010.txt', 'ProgramData/5/448.txt', 'ProgramData/5/958.txt']"
distances: ,"[0.27392858266830444, 0.2748405337333679, 0.2754557728767395, 0.27572762966156006, 0.27639561891555786, 0.27667534351348877, 0.2816733717918396, 0.2841618061065674, 0.28452014923095703, 0.2853877544403076]"
 
file: ,ProgramData/67/2173.txt
ids: ,"['ProgramData/25/781.txt', 'ProgramData/3/1396.txt', 'ProgramData/3/1438.txt', 'ProgramData/3/858.txt', 'ProgramData/3/2725.txt', 'ProgramData/3/2515.txt', 'ProgramData/82/13.txt', 'ProgramData/82/47.txt', 'ProgramData/3/3278.txt', 'ProgramData/3/1474.txt']"
distances: ,"[0.19407200813293457, 0.19666916131973267, 0.19811493158340454, 0.19914376735687256, 0.19919222593307495, 0.19995886087417603, 0.2004510760307312, 0.200708270072937, 0.20157498121261597, 0.20166003704071045]"
 
file: ,ProgramData/67/2470.txt
ids: ,"['ProgramData/82/215.txt', 'ProgramData/82/1438.txt', 'ProgramData/82/432.txt', 'ProgramData/82/55.txt', 'ProgramData/82/185.txt', 'ProgramData/47/4732.txt', 'ProgramData/84/546.txt', 'ProgramData/84/602.txt', 'ProgramData/84/4126.txt', 'ProgramData/82/1251.txt']"
distances: ,"[0.32245421409606934, 0.3261585235595703, 0.327068567276001, 0.3296758532524109, 0.3298885226249695, 0.32995176315307617, 0.3302367329597473, 0.33084821701049805, 0.33157026767730713, 0.3317692279815674]"
 
file: ,ProgramData/67/1384.txt
ids: ,"['ProgramData/76/417.txt', 'ProgramData/76/458.txt', 'ProgramData/76/411.txt', 'ProgramData/94/1949.txt', 'ProgramData/76/995.txt', 'ProgramData/76/766.txt', 'ProgramData/76/122.txt', 'ProgramData/21/1112.txt', 'ProgramData/94/1918.txt', 'ProgramData/76/423.txt']"
distances: ,"[0.1617441177368164, 0.1668192744255066, 0.17117822170257568, 0.17479777336120605, 0.17892462015151978, 0.18139970302581787, 0.1815429925918579, 0.18160194158554077, 0.182888925075531, 0.1835460662841797]"
 
file: ,ProgramData/67/399.txt
ids: ,"['ProgramData/76/122.txt', 'ProgramData/65/1107.txt', 'ProgramData/46/569.txt', 'ProgramData/76/417.txt', 'ProgramData/3/490.txt', 'ProgramData/9/1184.txt', 'ProgramData/76/411.txt', 'ProgramData/3/3278.txt', 'ProgramData/94/1762.txt', 'ProgramData/76/458.txt']"
distances: ,"[0.17068392038345337, 0.17662984132766724, 0.17751342058181763, 0.1780148148536682, 0.1783575415611267, 0.17890208959579468, 0.18026632070541382, 0.1826171875, 0.18493247032165527, 0.18564528226852417]"
 
file: ,ProgramData/67/1579.txt
ids: ,"['ProgramData/84/1271.txt', 'ProgramData/84/4091.txt', 'ProgramData/82/184.txt', 'ProgramData/82/215.txt', 'ProgramData/84/1426.txt', 'ProgramData/84/1851.txt', 'ProgramData/84/1633.txt', 'ProgramData/84/546.txt', 'ProgramData/82/224.txt', 'ProgramData/82/362.txt']"
distances: ,"[0.16821706295013428, 0.17153996229171753, 0.17216777801513672, 0.1738150715827942, 0.17383891344070435, 0.1772339940071106, 0.1801348328590393, 0.18104147911071777, 0.1815146803855896, 0.1815812587738037]"
 
file: ,ProgramData/67/1402.txt
ids: ,"['ProgramData/47/4577.txt', 'ProgramData/47/4128.txt', 'ProgramData/13/1324.txt', 'ProgramData/94/629.txt', 'ProgramData/84/1421.txt', 'ProgramData/3/1303.txt', 'ProgramData/47/1270.txt', 'ProgramData/84/2300.txt', 'ProgramData/47/984.txt', 'ProgramData/25/601.txt']"
distances: ,"[0.1904841661453247, 0.1932365894317627, 0.19467699527740479, 0.1952255368232727, 0.19543057680130005, 0.1965484619140625, 0.19686734676361084, 0.19829225540161133, 0.1985052227973938, 0.19859296083450317]"
 
file: ,ProgramData/67/1629.txt
ids: ,"['ProgramData/83/5711.txt', 'ProgramData/84/1757.txt', 'ProgramData/84/2764.txt', 'ProgramData/82/187.txt', 'ProgramData/82/449.txt', 'ProgramData/84/1901.txt', 'ProgramData/4/153.txt', 'ProgramData/82/2445.txt', 'ProgramData/82/2278.txt', 'ProgramData/83/5071.txt']"
distances: ,"[0.17090970277786255, 0.1713051199913025, 0.1723015308380127, 0.17248380184173584, 0.17415857315063477, 0.17583155632019043, 0.17633056640625, 0.17844969034194946, 0.178805410861969, 0.17931991815567017]"
 
file: ,ProgramData/67/1942.txt
ids: ,"['ProgramData/10/1108.txt', 'ProgramData/10/319.txt', 'ProgramData/8/1022.txt', 'ProgramData/94/2144.txt', 'ProgramData/13/1745.txt', 'ProgramData/10/2087.txt', 'ProgramData/89/765.txt', 'ProgramData/10/285.txt', 'ProgramData/60/903.txt', 'ProgramData/89/1896.txt']"
distances: ,"[0.1465018391609192, 0.14852643013000488, 0.15056771039962769, 0.1518152952194214, 0.15636616945266724, 0.15847164392471313, 0.1627752184867859, 0.16351032257080078, 0.16412508487701416, 0.164622962474823]"
 
file: ,ProgramData/67/409.txt
ids: ,"['ProgramData/73/866.txt', 'ProgramData/73/104.txt', 'ProgramData/73/99.txt', 'ProgramData/76/766.txt', 'ProgramData/73/1378.txt', 'ProgramData/73/712.txt', 'ProgramData/73/1584.txt', 'ProgramData/73/827.txt', 'ProgramData/25/1081.txt', 'ProgramData/73/894.txt']"
distances: ,"[0.1835506558418274, 0.18355834484100342, 0.1869242787361145, 0.18812918663024902, 0.18924933671951294, 0.19651144742965698, 0.19786477088928223, 0.19944709539413452, 0.1994648575782776, 0.201277494430542]"
 
file: ,ProgramData/67/1909.txt
ids: ,"['ProgramData/84/392.txt', 'ProgramData/76/984.txt', 'ProgramData/84/393.txt', 'ProgramData/84/2936.txt', 'ProgramData/82/2533.txt', 'ProgramData/82/236.txt', 'ProgramData/82/2509.txt', 'ProgramData/82/2392.txt', 'ProgramData/82/1511.txt', 'ProgramData/76/1018.txt']"
distances: ,"[0.20363235473632812, 0.20833545923233032, 0.21162766218185425, 0.2137889862060547, 0.2180282473564148, 0.2184997797012329, 0.2193884253501892, 0.2199152112007141, 0.22155576944351196, 0.2217956781387329]"
 
file: ,ProgramData/67/1922.txt
ids: ,"['ProgramData/3/1117.txt', 'ProgramData/29/1034.txt', 'ProgramData/3/2597.txt', 'ProgramData/29/1071.txt', 'ProgramData/3/2067.txt', 'ProgramData/29/1322.txt', 'ProgramData/3/3016.txt', 'ProgramData/99/1128.txt', 'ProgramData/52/1986.txt', 'ProgramData/76/1830.txt']"
distances: ,"[0.23437988758087158, 0.2363659143447876, 0.2365667223930359, 0.2404075264930725, 0.2422194480895996, 0.2423182725906372, 0.24601507186889648, 0.24646782875061035, 0.2468612790107727, 0.24902433156967163]"
 
file: ,ProgramData/67/2783.txt
ids: ,"['ProgramData/10/1578.txt', 'ProgramData/10/1748.txt', 'ProgramData/10/1856.txt', 'ProgramData/89/202.txt', 'ProgramData/89/1631.txt', 'ProgramData/10/1810.txt', 'ProgramData/10/1749.txt', 'ProgramData/89/1881.txt', 'ProgramData/89/501.txt', 'ProgramData/10/389.txt']"
distances: ,"[0.14048409461975098, 0.14975053071975708, 0.17068696022033691, 0.1719987392425537, 0.1740923523902893, 0.17923182249069214, 0.18306893110275269, 0.18951553106307983, 0.19115060567855835, 0.1947353482246399]"
 
file: ,ProgramData/67/642.txt
ids: ,"['ProgramData/84/1757.txt', 'ProgramData/82/187.txt', 'ProgramData/84/2764.txt', 'ProgramData/84/392.txt', 'ProgramData/84/1901.txt', 'ProgramData/82/449.txt', 'ProgramData/82/184.txt', 'ProgramData/82/2533.txt', 'ProgramData/82/96.txt', 'ProgramData/82/2278.txt']"
distances: ,"[0.17545729875564575, 0.17688947916030884, 0.17905843257904053, 0.1795358657836914, 0.18089908361434937, 0.1825881004333496, 0.18301242589950562, 0.183086097240448, 0.18309688568115234, 0.1844891905784607]"
 
file: ,ProgramData/33/2881.txt
